1800.0,88.8,8441.7,7857.6
1800.0,141.8,7238.0,6585.5
1800.0,192.1,5902.8,5192.8
1800.0,238.6,4458.5,3703.2
1800.0,280.9,2930.1,2142.6
1800.0,313.4,1344.3,538.7
1800.0,345.8,-270.5,-1079.7
1800.0,361.0,-1885.2,-2683.3
1800.0,377.7,-3470.1,-4242.2
1800.0,375.5,-4995.8,-5727.4
1800.0,374.9,-6433.3,-7110.3
1800.0,363.0,-7755.1,-8364.3
1800.0,340.1,-8935.0,-9464.4
1800.0,301.6,-9949.8,-10388.5
1800.0,273.6,-10778.4,-11117.3
1800.0,239.8,-11403.4,-11635.1
1800.0,206.0,-11810.9,-11929.9
1800.0,166.1,-11991.1,-11994.1
1800.0,121.1,-11938.5,-11824.3
1800.0,88.3,-11651.8,-11421.7
1800.0,32.2,-11134.8,-10792.2
1800.0,-12.9,-10395.5,-9946.4
1800.0,-45.8,-9446.8,-8899.1
1800.0,-90.9,-8305.8,-7669.6
1800.0,-142.0,-6993.7,-6281.3
1800.0,-165.0,-5535.8,-4760.9
1800.0,-198.3,-3960.5,-3138.6
1800.0,-236.9,-2299.2,-1446.7
1800.0,-253.7,-585.3,280.2
1800.0,-275.6,1145.7,2006.5
1800.0,-293.6,2858.0,3695.8
1800.0,-286.9,4515.2,5312.1
1800.0,-279.4,6081.9,6820.5
1800.0,-275.9,7523.6,8187.6
1800.0,-261.9,8808.6,9383.0
1800.0,-251.8,9907.4,10379.0
1800.0,-233.6,10794.8,11152.4
1800.0,-220.4,11449.4,11684.1
1800.0,-210.8,11854.8,11960.3
1800.0,-203.7,11999.7,11972.5
1800.0,-165.4,11878.6,11718.2
1800.0,-120.6,11491.8,11200.5
1800.0,-56.8,10845.6,10428.9
1800.0,7.7,9952.3,9418.5
1800.0,54.7,8830.1,8190.2
1800.0,106.2,7502.4,6770.4
1800.0,152.8,5998.2,5190.0
1800.0,185.2,4350.5,3484.5
1800.0,246.5,2596.7,1692.4
1800.0,285.4,776.7,-144.7
1800.0,313.7,-1066.9,-1984.0
1800.0,324.0,-2890.7,-3781.5
1800.0,324.0,-4651.0,-5493.9
1800.0,330.5,-6304.9,-7079.1
1800.0,323.9,-7811.5,-8497.6
1800.0,305.7,-9132.9,-9713.4
1800.0,286.0,-10235.1,-10694.7
1800.0,266.4,-11089.0,-11415.2
1800.0,237.1,-11671.2,-11854.8
1800.0,215.8,-11964.8,-12000.0
1800.0,200.2,-11959.8,-11844.3
1800.0,188.3,-11653.8,-11389.1
1800.0,179.5,-11051.7,-10643.3
1800.0,120.5,-10166.3,-9623.3
1800.0,58.0,-9017.6,-8352.9
1800.0,7.2,-7633.0,-6862.6
1800.0,-35.4,-6046.3,-5189.4
1800.0,-74.6,-4297.2,-3375.3
1800.0,-114.8,-2429.9,-1467.1
1800.0,-150.4,-493.1,485.7
1800.0,-177.6,1462.8,2431.4
1800.0,-191.2,3385.2,4317.7
1800.0,-198.9,5222.4,6093.1
1800.0,-199.0,6923.8,7708.6
1800.0,-189.9,8441.9,9118.4
1800.0,-183.4,9733.4,10282.2
1800.0,-178.5,10760.7,11165.4
1800.0,-175.0,11493.0,11741.0
1800.0,-172.5,11907.2,11990.1
1800.0,-145.3,11988.8,11902.8
1800.0,-125.4,11732.5,11478.6
1800.0,-78.1,11142.5,10726.4
1800.0,-13.7,10232.8,9664.9
1800.0,21.5,9026.6,8322.0
1800.0,60.9,7556.0,6733.9
1800.0,87.6,5861.6,4944.9
1800.0,123.7,3990.7,3005.6
1800.0,166.2,1996.9,971.9
1800.0,197.9,-61.9,-1096.8
1800.0,218.7,-2125.0,-3138.8
1800.0,230.4,-4130.6,-5092.7
1800.0,232.6,-6017.7,-6898.4
1800.0,228.8,-7728.0,-8500.0
1800.0,229.2,-9208.0,-9846.3
1800.0,212.6,-10409.9,-10893.9
1800.0,200.5,-11294.3,-11607.5
1800.0,191.7,-11830.8,-11961.9
1800.0,178.2,-11999.5,-11942.9
1800.0,140.9,-11791.9,-11547.5
1800.0,113.8,-11211.1,-10785.1
1800.0,75.8,-10272.3,-9676.5
1800.0,28.6,-9002.2,-8254.4
1800.0,-11.9,-7438.8,-6561.7
1800.0,-64.0,-5630.0,-4651.0
1800.0,-106.8,-3632.7,-2582.9
1800.0,-145.5,-1510.3,-423.7
1800.0,-187.3,667.9,1755.8
1800.0,-204.5,2830.7,3883.5
1800.0,-209.6,4905.3,5887.6
1800.0,-213.3,6821.7,7699.6
1800.0,-209.1,8513.5,9256.4
1800.0,-209.7,9921.5,10502.7
1800.0,-197.7,10994.7,11393.0
1800.0,-180.3,11693.5,11893.4
1800.0,-147.0,11990.3,11983.0
1800.0,-122.5,11871.1,11655.1
1800.0,-67.2,11336.4,10917.4
1800.0,-26.9,10401.3,9792.3
1800.0,22.6,9095.3,8316.3
1800.0,51.9,7461.6,6538.8
1800.0,84.7,5555.8,4521.2
1800.0,122.5,3444.1,2334.2
1800.0,164.4,1201.3,55.9
1800.0,196.3,-1091.8,-2231.3
1800.0,219.2,-3351.8,-4443.1
1800.0,219.9,-5494.7,-6497.0
1800.0,222.4,-7440.1,-8315.1
1800.0,225.6,-9113.3,-9827.0
1800.0,212.9,-10449.1,-10973.2
1800.0,202.7,-11393.9,-11706.7
1800.0,195.2,-11908.2,-11996.0
1800.0,189.8,-11968.7,-11825.9
1800.0,185.9,-11568.7,-11198.9
1800.0,186.5,-10719.7,-10135.3
1800.0,170.5,-9450.8,-8672.6
1800.0,85.3,-7807.9,-6864.8
1800.0,37.2,-5852.4,-4780.3
1800.0,-15.8,-3659.0,-2499.6
1800.0,-52.5,-1313.4,-112.1
1800.0,-102.6,1092.1,2286.9
1800.0,-134.0,3460.4,4600.5
1800.0,-155.5,5695.4,6733.5
1800.0,-159.6,7704.2,8597.0
1800.0,-159.3,9402.5,10111.7
1800.0,-159.0,10717.0,11211.7
1800.0,-146.5,11589.9,11847.2
1800.0,-137.4,11980.4,11987.5
1800.0,-114.1,11867.9,11622.3
1800.0,-83.2,11252.6,10762.4
1800.0,-50.3,10156.3,9440.2
1800.0,-9.0,8621.6,7708.5
1800.0,37.3,6710.6,5638.4
1800.0,81.5,4503.2,3317.0
1800.0,121.2,2092.6,843.5
1800.0,161.8,-416.7,-1674.3
1800.0,195.7,-2915.2,-4125.5
1800.0,208.3,-5291.5,-6400.1
1800.0,227.3,-7438.6,-8394.8
1800.0,226.8,-9257.6,-10016.8
1800.0,219.0,-10663.5,-11189.6
1800.0,213.3,-11588.5,-11855.2
1800.0,194.2,-11986.1,-11978.9
1800.0,159.5,-11833.1,-11549.9
1800.0,116.3,-11131.9,-10583.2
1800.0,84.8,-9909.9,-9119.3
1800.0,45.2,-8220.1,-7222.4
1800.0,16.7,-6137.7,-4978.6
1800.0,-18.0,-3758.2,-2491.2
1800.0,-52.1,-1192.3,122.7
1800.0,-94.3,1438.3,2738.4
1800.0,-123.7,4007.3,5229.2
1800.0,-145.1,6389.2,7472.7
1800.0,-151.3,8466.0,9356.6
1800.0,-150.6,10132.8,10784.8
1800.0,-147.9,11303.6,11682.3
1800.0,-145.8,11915.6,11999.7
1800.0,-144.4,11933.1,11715.8
1800.0,-143.3,11350.0,10839.6
1800.0,-151.3,10190.5,9410.3
1800.0,-122.3,8508.5,7495.9
1800.0,-73.6,6385.4,5190.6
1800.0,-10.4,3926.9,2610.2
1800.0,39.5,1257.5,-113.7
1800.0,89.0,-1485.3,-2839.6
1800.0,127.9,-4158.4,-5424.1
1800.0,155.7,-6619.7,-7728.9
1800.0,161.0,-8736.7,-9628.9
1800.0,161.6,-10393.1,-11018.4
1800.0,162.0,-11495.7,-11818.0
1800.0,162.3,-11980.0,-11979.0
1800.0,162.6,-11814.1,-11486.9
1800.0,162.7,-11001.2,-10363.0
1800.0,162.9,-9580.3,-8663.5
1800.0,118.7,-7624.7,-6477.9
1800.0,56.0,-5238.6,-3923.8
1800.0,-8.2,-2551.8,-1141.8
1800.0,-62.6,286.6,1713.1
1800.0,-101.8,3117.3,4479.0
1800.0,-136.0,5778.3,6996.6
1800.0,-147.0,8115.6,9118.9
1800.0,-149.7,9991.1,10719.3
1800.0,-146.6,11291.9,11700.0
1800.0,-144.2,11936.7,11997.9
1800.0,-142.5,11881.8,11589.3
1800.0,-141.3,11124.1,10492.2
1800.0,-147.2,9702.4,8765.9
1800.0,-118.1,7696.1,6508.4
1800.0,-74.4,5220.4,3851.2
1800.0,-22.7,2421.3,952.4
1800.0,18.5,-533.4,-2013.2
1800.0,55.8,-3464.2,-4863.7
1800.0,85.5,-6189.9,-7421.9
1800.0,101.4,-8539.9,-9525.8
1800.0,108.4,-10363.8,-11039.9
1800.0,113.5,-11542.8,-11863.5
1800.0,117.2,-11996.3,-11938.2
1800.0,119.9,-11689.2,-11252.6
1800.0,104.3,-10634.4,-9843.8
1800.0,76.1,-8892.9,-7796.4
1800.0,38.2,-6571.3,-5237.2
1800.0,-10.2,-3815.4,-2328.8
1800.0,-56.2,-801.8,740.9
1800.0,-92.3,2273.6,3770.8
1800.0,-123.9,5207.2,6558.9
1800.0,-132.2,7802.7,8917.2
1800.0,-135.4,9882.8,10682.9
1800.0,-134.2,11302.9,11731.5
1800.0,-145.6,11960.5,11985.1
1800.0,-154.0,11804.0,11419.4
1800.0,-160.0,10837.1,10066.0
1800.0,-164.5,9119.0,8011.6
1800.0,-138.4,6762.6,5393.1
1800.0,-119.5,3926.7,2388.9
1800.0,-72.8,806.5,-792.3
1800.0,-23.8,-2379.7,-3926.9
1800.0,16.1,-5406.1,-6790.3
1800.0,45.2,-8054.4,-9174.9
1800.0,64.5,-10130.9,-10904.1
1800.0,78.6,-11479.7,-11846.4
1800.0,88.8,-11996.4,-11926.0
1800.0,96.3,-11635.4,-11129.2
1800.0,101.7,-10415.7,-9507.4
1800.0,50.8,-8420.1,-7173.6
1800.0,-9.5,-5790.5,-4296.2
1800.0,-55.0,-2718.7,-1087.2
1800.0,-81.1,567.4,2213.7
1800.0,-109.5,3819.9,5355.4
1800.0,-133.8,6790.2,8096.2
1800.0,-138.2,9247.3,10220.7
1800.0,-140.7,10996.7,11559.0
1800.0,-136.1,11895.9,11999.6
1800.0,-132.7,11867.0,11499.8
1800.0,-130.2,10904.1,10090.8
1800.0,-106.3,9075.1,7876.3
1800.0,-77.5,6518.0,5026.3
1800.0,-45.8,3431.0,1763.9
1800.0,-10.0,58.5,-1650.4
1800.0,33.3,-3328.4,-4940.7
1800.0,69.5,-6453.9,-7836.2
1800.0,89.0,-9058.8,-10095.4
1800.0,101.6,-10923.7,-11525.3
1800.0,105.0,-11886.9,-11999.7
1800.0,107.4,-11860.1,-11470.0
1800.0,109.2,-10836.6,-9972.2
1800.0,91.0,-8894.1,-7624.6
1800.0,66.4,-6189.7,-4619.7
1800.0,37.7,-2947.8,-1209.9
1800.0,3.7,557.0,2314.4
1800.0,-37.6,4023.9,5648.0
1800.0,-67.7,7150.4,8497.9
1800.0,-85.4,9659.8,10609.6
1800.0,-98.4,11325.1,11789.6
1800.0,-100.0,11991.4,11924.8
1800.0,-101.2,11590.2,10993.9
1800.0,-85.2,10148.1,9071.0
1800.0,-62.1,7786.1,6321.6
1800.0,-34.2,4710.3,2988.5
1800.0,7.5,1195.5,-627.9
1800.0,38.0,-2439.5,-4197.2
1800.0,72.9,-5859.6,-7387.6
1800.0,93.8,-8744.8,-9898.5
1800.0,109.7,-10820.6,-11488.2
1800.0,113.8,-11884.4,-11998.6
1800.0,112.2,-11826.6,-11371.5
1800.0,98.7,-10642.7,-9656.7
1800.0,72.0,-8436.1,-7009.5
1800.0,52.5,-5410.4,-3677.1
1800.0,13.2,-1851.4,22.2
1800.0,-17.3,1898.2,3730.3
1800.0,-39.6,5472.7,7081.9
1800.0,-50.7,8517.5,9742.7
1800.0,-58.1,10725.9,11441.4
1800.0,-64.1,11869.8,11999.2
1800.0,-68.5,11824.9,11349.9
1800.0,-71.7,10585.2,9548.7
1800.0,-71.8,8266.0,6768.8
1800.0,-34.8,5095.1,3287.0
1800.0,-7.8,1390.9,-544.2
1800.0,34.6,-2467.8,-4329.9
1800.0,62.3,-6081.0,-7674.6
1800.0,82.5,-9067.8,-10223.1
1800.0,97.2,-11108.4,-11699.0
1800.0,107.3,-11977.9,-11936.1
1800.0,108.1,-11573.3,-10897.9
1800.0,108.7,-9926.7,-8684.9
1800.0,90.7,-7204.8,-5525.9
1800.0,66.1,-3693.3,-1756.7
1800.0,37.5,231.4,2216.0
1800.0,2.9,4142.1,5955.9
1800.0,-26.1,7606.5,9047.0
1800.0,-47.3,10236.0,11138.8
1800.0,-62.1,11728.9,11988.1
1800.0,-71.3,11907.6,11488.1
1800.0,-63.4,10740.1,9683.5
1800.0,-57.6,8347.2,6768.8
1800.0,-53.4,4992.3,3068.6
1800.0,-38.9,1052.8,-996.7
1800.0,-18.3,-3019.8,-4957.6
1800.0,10.1,-6752.5,-8350.9
1800.0,33.3,-9704.5,-10772.3
1800.0,47.4,-11520.9,-11926.9
1800.0,53.7,-11976.3,-11666.2
1800.0,58.4,-11004.2,-10008.8
1800.0,61.7,-8708.6,-7141.9
1800.0,45.0,-5355.4,-3402.3
1800.0,32.8,-1341.9,762.8
1800.0,14.2,2847.1,4846.4
1800.0,0.6,6698.2,8344.3
1800.0,-15.2,9732.4,10817.5
1800.0,-31.2,11564.8,11948.9
1800.0,-42.9,11956.0,11584.2
1800.0,-51.4,10843.7,9756.4
1800.0,-37.5,8355.5,6684.9
1800.0,-27.3,4796.5,2750.5
1800.0,-8.6,612.5,-1548.5
1800.0,17.8,-3662.3,-5659.7
1800.0,47.1,-7474.7,-9046.6
1800.0,59.7,-10323.1,-11260.4
1800.0,68.9,-11825.9,-11999.1
1800.0,73.6,-11772.5,-11151.9
1800.0,75.5,-10156.3,-8817.6
1800.0,55.0,-7179.7,-5296.1
1800.0,40.1,-3229.9,-1050.8
1800.0,1.6,1167.5,3349.1
1800.0,-26.4,5418.9,7305.0
1800.0,-46.9,8941.2,10270.3
1800.0,-51.1,11244.2,11827.6
1800.0,-54.2,11998.1,11748.1
1800.0,-56.4,11084.3,10028.4
1800.0,-88.6,8616.3,6896.0
1800.0,-7.7,4927.6,2780.3
1800.0,39.2,530.3,-1742.1
1800.0,75.4,-3955.2,-6028.5
1800.0,99.5,-7886.4,-9460.1
1800.0,117.1,-10691.4,-11533.5
1800.0,127.3,-11953.7,-11934.7
1800.0,134.8,-11475.3,-10590.4
1800.0,130.4,-9311.0,-7683.4
1800.0,127.3,-5766.1,-3629.9
1800.0,125.0,-1354.2,975.8
1800.0,108.4,3272.5,5448.5
1800.0,96.2,7420.5,9112.2
1800.0,83.8,10458.2,11404.9
1800.0,61.1,11914.1,11964.3
1800.0,44.6,11551.4,10689.4
1800.0,43.9,9409.8,7760.8
1800.0,43.4,5805.7,3619.3
1800.0,61.8,1287.0,-1099.7
1800.0,73.7,-3446.3,-5659.3
1800.0,91.8,-7649.8,-9337.3
1800.0,104.9,-10652.4,-11541.1
1800.0,107.1,-11965.2,-11905.6
1800.0,108.6,-11362.5,-10355.8
1800.0,109.8,-8924.5,-7125.6
1800.0,110.6,-5031.5,-2726.7
1800.0,111.2,-305.7,2131.6
1800.0,95.4,4483.8,6652.4
1800.0,69.5,8546.0,10083.8
1800.0,50.7,11199.4,11843.9
1800.0,21.0,11988.0,11623.3
1800.0,-0.6,10763.0,9441.6
1800.0,-0.4,7713.7,5651.8
1800.0,12.7,3343.2,887.2
1800.0,20.3,-1611.4,-4043.6
1800.0,38.2,-6303.0,-8290.0
1800.0,51.3,-9916.2,-11108.2
1800.0,60.8,-11811.7,-11993.3
1800.0,69.7,-11642.6,-10772.7
1800.0,66.1,-9420.4,-7643.9
1800.0,48.2,-5521.2,-3146.6
1800.0,35.1,-626.2,1926.4
1800.0,9.4,4394.6,6666.5
1800.0,-9.4,8636.7,10213.5
1800.0,-23.1,11322.5,11910.4
1800.0,-26.6,11947.7,11430.1
1800.0,-29.2,10379.6,8842.5
1800.0,-31.0,6888.7,4608.3
1800.0,-46.3,2107.3,-497.0
1800.0,-33.8,-3081.7,-5523.5
1800.0,17.0,-7705.5,-9521.6
1800.0,54.0,-10883.9,-11724.3
1800.0,81.0,-11999.8,-11694.7
1800.0,100.6,-10821.2,-9419.2
1800.0,95.5,-7555.0,-5318.2
1800.0,69.6,-2816.3,-171.9
1800.0,32.9,2484.9,5022.3
1800.0,-7.9,7313.7,9243.6
1800.0,-20.0,10713.8,11648.3
1800.0,-33.8,11998.1,11742.6
1800.0,-43.8,10892.1,9487.1
1800.0,-31.9,7596.8,5315.5
1800.0,-23.3,2758.4,55.8
1800.0,-17.0,-2653.1,-5229.4
1800.0,0.3,-7538.3,-9458.4
1800.0,24.3,-10887.9,-11749.8
1800.0,36.5,-11996.2,-11611.5
1800.0,45.5,-10613.4,-9051.6
1800.0,33.2,-7006.8,-4585.7
1800.0,24.2,-1916.0,860.4
1800.0,17.6,3594.5,6138.9
1800.0,12.9,8354.7,10121.1
1800.0,9.4,11339.6,11941.1
1800.0,6.8,11890.1,11186.4
1800.0,-49.9,9865.8,7998.6
1800.0,-91.3,5685.7,3054.0
1800.0,-66.6,247.9,-2576.2
1800.0,-48.6,-5260.0,-7652.2
1800.0,-16.6,-9616.4,-11039.8
1800.0,13.9,-11839.1,-11966.1
1800.0,36.2,-11410.7,-10201.5
1800.0,52.4,-8405.0,-6121.9
1800.0,64.2,-3482.1,-636.7
1800.0,58.5,2249.9,5009.1
1800.0,42.7,7480.2,9516.6
1800.0,31.1,10996.6,11830.3
1800.0,22.7,11965.8,11391.8
1800.0,7.1,10139.2,8279.9
1800.0,-4.2,5922.8,3206.3
1800.0,-12.5,292.9,-2642.5
1800.0,-49.1,-5422.2,-7876.6
1800.0,-35.8,-9854.8,-11233.7
1800.0,-13.4,-11926.1,-11886.6
1800.0,2.9,-11114.2,-9653.4
1800.0,14.8,-7591.7,-5054.7
1800.0,10.8,-2198.7,799.1
1800.0,7.9,3750.7,6471.0
1800.0,-5.3,8786.7,10549.4
1800.0,-3.9,11644.6,11999.5
1800.0,-13.2,11588.2,10433.7
1800.0,-20.0,8606.7,6222.7
1800.0,-25.0,3432.4,415.5
1800.0,-18.2,-2633.0,-5514.1
1800.0,5.9,-8038.6,-10039.2
1800.0,4.3,-11381.9,-11974.9
1800.0,23.3,-11776.0,-10794.7
1800.0,37.1,-9092.7,-6780.7
1800.0,47.2,-4010.9,-967.5
1800.0,19.2,2145.7,5117.8
1800.0,-1.3,7747.7,9854.5
1800.0,-16.2,11292.0,11958.9
1800.0,-27.1,11806.0,10840.2
1800.0,-35.0,9124.5,6774.5
1800.0,-40.8,3951.0,847.7
1800.0,-29.8,-2319.4,-5328.6
1800.0,-21.7,-7967.7,-10048.9
1800.0,-28.5,-11422.6,-11988.2
1800.0,-33.5,-11702.1,-10580.7
1800.0,-37.1,-8700.6,-6193.3
1800.0,-39.7,-3236.5,-41.7
1800.0,-40.0,3160.8,6138.4
1800.0,-46.1,8673.2,10577.7
1800.0,-50.5,11710.3,11983.9
1800.0,-62.2,11374.4,9923.0
1800.0,-60.9,7733.7,4965.9
1800.0,-60.0,1823.6,-1459.1
1800.0,-59.4,-4637.7,-7471.9
1800.0,-43.3,-9746.1,-11285.7
1800.0,-31.6,-11970.4,-11744.4
1800.0,-23.0,-10620.7,-8682.0
1800.0,-36.9,-6072.9,-2991.9
1800.0,-47.1,325.0,3621.4
1800.0,-49.3,6641.1,9147.0
1800.0,-48.6,10941.0,11879.0
1800.0,-50.1,11883.6,10950.1
1800.0,-51.1,9148.2,6617.2
1800.0,-51.9,3555.5,205.3
1800.0,-52.5,-3166.3,-6288.3
1800.0,-52.6,-8907.6,-10811.1
1800.0,-52.6,-11840.8,-11909.1
1800.0,-52.7,-11006.0,-9201.2
1800.0,-38.4,-6638.8,-3526.3
1800.0,-28.0,-118.8,3304.1
1800.0,-45.4,6457.6,9077.9
1800.0,-56.2,10943.8,11895.4
1800.0,-54.6,11848.8,10803.6
1800.0,-53.5,8843.6,6131.4
1800.0,-52.7,2893.5,-595.9
1800.0,-38.4,-4039.4,-7141.4
1800.0,-15.6,-9633.3,-11297.4
1800.0,-11.4,-11985.9,-11634.9
1800.0,-8.3,-10270.2,-8006.5
1800.0,-6.1,-5038.1,-1622.7
1800.0,-4.4,1940.7,5337.7
1800.0,-3.2,8266.4,10464.1
1800.0,-2.4,11732.3,11952.8
1800.0,-1.7,11101.4,9249.9
1800.0,-1.2,6560.9,3274.1
1800.0,-0.9,-314.7,-3880.1
1800.0,-14.3,-7095.7,-9666.7
1800.0,-24.1,-11353.3,-11996.3
1800.0,-31.2,-11531.4,-9997.0
1800.0,-22.8,-7531.0,-4359.1
1800.0,-16.6,-775.6,2886.5
1800.0,-12.1,6282.3,9090.3
1800.0,-20.2,11041.9,11948.3
1800.0,-28.4,11718.4,10369.2
1800.0,-34.3,8025.4,4907.0
1800.0,-25.0,1311.2,-2416.4
1800.0,-18.3,-5915.3,-8844.2
1800.0,-13.3,-10915.1,75.4
1800.0,-9.7,264.1,453.1
1800.0,-7.1,642.2,831.5
1800.0,7.8,1020.8,1210.1
1800.0,19.4,1399.4,1588.7
1800.0,27.8,1777.8,1966.8
1800.0,33.9,2155.5,2344.0
1800.0,55.9,2532.2,2720.0
1800.0,72.0,2907.3,3094.3
1800.0,85.0,3280.6,3466.4
1800.0,94.5,3651.6,3836.1
1800.0,94.9,4019.9,4202.9
1800.0,96.2,4385.0,4566.3
1800.0,97.7,4746.6,4926.0
