I0,I1
5245.90,-72.50
4815.20,-74.40
4375.70,-76.20
3928.00,-77.90
3472.70,-79.50
3010.50,-81.00
2542.10,-82.50
2068.20,-83.70
1589.40,-84.80
1106.70,-85.70
620.60,-86.50
132.10,-87.20
-358.10,-87.80
-849.20,-88.20
-1340.30,-88.60
-1830.60,-88.80
-2319.30,-88.90
-2805.40,-88.80
-3288.20,-88.60
-3766.70,-88.30
-4240.00,-87.80
-4707.30,-87.20
-5167.70,-86.50
-5620.30,-85.70
-6064.10,-84.80
-6498.40,-83.70
-6922.20,-82.50
-7334.60,-81.20
-7734.80,-79.80
-8122.00,-78.30
-8495.20,-76.70
-8853.70,-75.00
-9196.60,-73.10
-9523.20,-71.20
-9832.60,-69.20
-10124.20,-67.10
-10397.20,-65.00
-10650.80,-62.80
-10884.50,-60.60
-11097.60,-58.30
-11289.40,-56.20
-11459.40,-54.30
-11607.10,-52.60
-11731.90,-51.00
-11833.50,-51.00
-11911.20,-49.00
-11964.90,-46.70
-11994.20,-44.30
-11998.80,-42.00
-11978.40,-39.70
-11932.80,-37.30
-11862.10,-34.90
-11766.00,-32.40
-11644.50,-29.80
-11497.70,-27.20
-11325.70,-24.50
-11128.60,-21.80
-10906.70,-19.10
-10660.10,-16.40
-10389.30,-13.70
-10094.50,-11.00
-9776.30,-8.50
-9435.20,-6.00
-9071.70,-3.50
-8686.50,-1.10
-8280.20,1.30
-7853.70,3.70
-7407.70,6.10
-6943.10,8.40
-6460.80,10.80
-5961.80,13.10
-5447.20,14.80
-4918.00,15.80
-4375.40,16.60
-3820.70,17.50
-3255.00,19.00
-2679.60,20.60
-2095.90,22.20
-1505.30,23.50
-909.20,24.60
-309.00,25.60
293.80,26.30
897.70,27.00
1501.00,27.40
2102.30,27.50
2700.00,27.60
3292.50,27.50
3878.20,27.40
4455.40,27.20
5022.60,26.80
5578.10,26.20
6120.40,25.40
6647.80,24.50
7158.80,23.50
7651.80,22.30
8125.40,21.10
8578.00,19.60
9008.10,18.10
9414.40,16.30
9795.50,14.60
10150.10,12.70
10477.00,10.70
10774.80,8.60
11042.60,6.50
11279.30,4.30
11483.90,2.10
11655.50,-0.10
11793.20,-2.30
11896.50,-4.70
11964.60,-7.10
11997.10,-9.30
11993.50,-10.90
11953.50,-11.90
11876.90,-12.90
11763.60,-14.80
11613.60,-17.20
11427.10,-19.60
11204.30,-21.70
10945.70,-23.70
10651.60,-25.70
10322.70,-27.70
9959.80,-30.10
9563.80,-32.50
9135.50,-34.70
8676.20,-37.00
8187.10,-37.00
7669.50,-39.20
7124.90,-41.60
6554.90,-44.00
5961.20,-46.40
5345.50,-48.70
4709.80,-50.90
4056.10,-52.90
3386.50,-54.80
2703.20,-56.60
2008.40,-58.30
1304.50,-59.90
593.90,-61.40
-121.00,-62.60
-837.50,-63.50
-1553.20,-64.20
-2265.50,-64.60
-2971.60,-64.80
-3669.00,-64.80
-4355.00,-64.60
-5027.00,-64.30
-5682.30,-63.90
-6318.30,-63.30
-6932.40,-62.60
-7522.20,-61.60
-8085.00,-60.50
-8618.50,-59.20
-9120.50,-57.90
-9588.50,-56.60
-10020.60,-55.20
-10414.60,-53.80
-10768.70,-52.10
-11081.00,-50.10
-11350.10,-47.90
-11574.30,-45.90
-11752.30,-44.20
-11883.10,-42.60
-11965.70,-41.20
-11999.20,-39.60
-11983.20,-37.60
-11917.10,-35.40
-11800.90,-33.00
-11634.60,-30.80
-11418.40,-28.50
-11152.90,-26.20
-10838.60,-24.00
-10476.60,-21.70
-10068.00,-19.40
-9614.20,-17.10
-9116.70,-14.70
-8577.40,-12.30
-7998.30,-9.90
-7381.70,-7.50
-6729.90,-5.10
-6045.80,-2.80
-5332.00,-0.50
-4591.60,1.80
-3827.80,4.00
-3044.00,6.10
-2243.60,8.00
-1430.20,9.60
-607.70,11.00
220.20,11.90
1049.50,12.60
1876.30,13.30
2696.40,13.90
3505.90,14.30
4300.60,14.20
5076.50,14.00
5829.60,13.60
6555.80,13.00
7251.30,12.20
7912.40,11.20
8535.20,10.00
9116.30,8.70
9652.30,7.20
10139.90,5.50
10576.40,3.70
10958.80,1.80
11284.60,-0.10
11551.70,-2.20
11758.10,-4.40
11902.00,-4.40
11982.30,-6.60
11997.80,-8.80
11947.80,-11.10
11832.20,-13.40
11650.90,-15.70
11404.30,-18.00
11093.20,-20.40
10718.90,-22.70
10282.80,-25.10
9786.90,-27.50
9233.50,-29.80
8625.30,-32.30
7965.30,-34.70
7256.90,-37.10
6503.80,-39.50
5710.20,-41.80
4880.20,-44.20
4018.70,-46.40
3130.40,-48.70
2220.60,-50.80
1294.60,-52.80
357.90,-54.40
-583.90,-55.60
-1524.80,-56.60
-2459.10,-57.30
-3380.70,-57.80
-4283.90,-57.90
-5162.50,-57.80
-6010.90,-57.60
-6823.30,-57.20
-7594.10,-56.60
-8318.00,-55.70
-8989.60,-54.60
-9604.30,-53.30
-10157.30,-51.80
-10644.40,-50.20
-11061.80,-48.50
-11406.00,-46.60
-11674.10,-44.70
-11863.50,-42.70
-11972.20,-40.60
-11998.70,-38.40
-11942.10,-36.20
-11802.00,-33.90
-11578.70,-31.50
-11273.10,-29.20
-10886.40,-26.80
-10420.90,-24.50
-9879.00,-22.10
-9264.20,-19.80
-8580.10,-17.40
-7831.20,-15.00
-7022.40,-12.60
-6159.20,-10.20
-5247.50,-7.90
-4293.80,-5.50
-3304.90,-3.20
-2287.90,-1.00
-1250.40,0.90
-200.30,2.70
854.60,4.20
1906.00,5.30
2945.60,6.00
3965.20,6.50
4956.40,6.50
5911.20,6.40
6821.60,6.10
7679.70,5.50
8478.20,4.60
9210.00,3.50
9868.50,2.20
10447.60,0.70
10941.80,-1.00
11346.00,-2.80
11656.30,-4.70
11869.00,-6.60
11981.40,-8.70
11991.80,-10.80
11899.10,-13.00
11703.20,-15.30
11404.80,-15.30
11005.60,-17.60
10508.30,-19.80
9916.50,-22.10
9234.40,-24.40
8467.50,-26.70
7621.90,-29.10
6704.60,-31.40
5723.30,-33.80
4686.50,-36.10
3603.40,-38.40
2483.40,-40.60
1336.90,-42.80
174.40,-44.90
-993.20,-46.70
-2154.90,-48.10
-3299.40,-49.10
-4415.50,-49.70
-5492.20,-49.90
-6518.50,-49.80
-7483.90,-49.40
-8378.40,-48.80
-9192.30,-48.00
-9916.90,-46.90
-10544.00,-45.50
-11066.30,-44.00
-11477.70,-42.30
-11772.90,-40.50
-11947.80,-38.60
-11999.60,-36.60
-11926.50,-34.50
-11728.20,-32.20
-11405.60,-29.90
-10961.20,-27.30
-10398.50,-24.80
-9722.50,-22.20
-8939.50,-19.70
-8057.10,-17.20
-7084.00,-14.70
-6030.10,-12.30
-4906.40,-9.90
-3724.70,-7.50
-2497.80,-5.00
-1239.20,-2.70
37.30,-0.50
1317.10,1.30
2585.70,2.80
3828.30,3.80
5030.10,4.20
6176.90,4.20
7254.50,4.00
8249.70,3.40
9149.90,2.60
9943.30,1.60
10619.60,0.40
11169.40,-1.10
11584.90,-2.70
11859.80,-4.30
11989.50,-6.10
11971.00,-8.10
11803.20,-10.30
11486.90,-12.40
11024.80,-14.60
10421.40,-17.00
9683.10,-19.30
8818.20,-21.60
7836.90,-23.90
6750.70,-26.30
5573.00,-28.60
4318.50,-31.00
3003.10,-33.30
1643.80,-35.50
258.40,-37.70
-1134.60,-39.70
-2516.50,-41.10
-3868.00,-41.90
-5170.70,-42.40
-6405.80,-42.50
-7555.70,-42.20
-8603.40,-41.50
-9533.50,-40.60
-10331.50,-40.60
-10985.10,-39.40
-11483.50,-38.10
-11818.10,-36.60
-11982.60,-34.90
-11973.10,-33.10
-11788.20,-31.20
-11428.90,-29.10
-10899.10,-27.00
-10205.20,-24.70
-9356.10,-22.30
-8363.20,-19.90
-7240.30,-17.60
-6003.40,-15.20
-4670.60,-12.90
-3261.60,-10.60
-1797.70,-8.40
-301.20,-6.10
1204.40,-4.00
2695.50,-2.00
4148.10,-0.60
5538.50,0.30
6843.80,0.70
8041.90,0.50
9112.50,0.10
10036.60,-0.60
10797.80,-1.60
11381.80,-2.80
11777.40,-4.10
11976.10,-5.60
11972.90,-7.20
11766.00,-9.00
11357.00,-10.90
10751.30,-12.90
9957.50,-15.00
8987.80,-17.30
7857.60,-19.50
6585.50,-21.80
5192.80,-24.00
3703.20,-26.20
2142.60,-28.50
538.70,-30.70
-1079.70,-32.90
-2683.30,-35.00
-4242.20,-36.50
-5727.40,-37.20
-7110.30,-37.30
-8364.30,-37.10
-9464.40,-36.70
-10388.50,-35.80
-11117.30,-34.60
-11635.10,-33.20
-11929.90,-31.70
-11994.10,-30.00
-11824.30,-28.20
-11421.70,-26.50
-10792.20,-24.90
-9946.40,-23.40
-8899.10,-21.80
-7669.60,-19.80
-6281.30,-17.70
-4760.90,-15.50
-3138.60,-13.30
-1446.70,-11.20
280.20,-9.10
2006.50,-7.00
3695.80,-5.30
5312.10,-4.20
6820.50,-4.10
8187.60,-4.30
9383.00,-4.60
10379.00,-5.40
11152.40,-6.60
11684.10,-7.90
11960.30,-9.20
11972.50,-10.70
11718.20,-12.50
11200.50,-14.40
10428.90,-16.50
9418.50,-18.60
8190.20,-20.80
6770.40,-23.00
5190.00,-23.00
3484.50,-25.30
1692.40,-27.50
-144.70,-29.70
-1984.00,-31.70
-3781.50,-33.50
-5493.90,-34.60
-7079.10,-35.30
-8497.60,-35.60
-9713.40,-35.50
-10694.70,-35.10
-11415.20,-34.30
-11854.80,-33.20
-12000.00,-32.00
-11844.30,-30.50
-11389.10,-28.90
-10643.30,-27.20
-9623.30,-25.30
-8352.90,-23.30
-6862.60,-21.20
-5189.40,-19.20
-3375.30,-17.20
-1467.10,-15.10
485.70,-13.00
2431.40,-10.90
4317.70,-8.90
6093.10,-7.30
7708.60,-6.70
9118.40,-6.80
10282.20,-7.20
11165.40,-7.90
11741.00,-8.90
11990.10,-10.20
11902.80,-11.60
11478.60,-13.10
10726.40,-14.70
9664.90,-16.40
8322.00,-18.20
6733.90,-20.20
4944.90,-22.30
3005.60,-24.40
971.90,-26.50
-1096.80,-28.60
-3138.80,-30.60
-5092.70,-32.30
-6898.40,-33.20
-8500.00,-33.30
-9846.30,-32.90
-10893.90,-32.20
-11607.50,-31.20
-11961.90,-29.80
-11942.90,-28.30
-11547.50,-26.80
-10785.10,-25.10
-9676.50,-23.40
-8254.40,-21.60
-6561.70,-19.70
-4651.00,-17.60
-2582.90,-15.50
-423.70,-13.40
1755.80,-11.30
3883.50,-9.30
5887.60,-7.60
7699.60,-6.70
9256.40,-6.90
10502.70,-7.50
11393.00,-8.10
11893.40,-9.10
11983.00,-10.50
11655.10,-12.00
10917.40,-13.50
9792.30,-15.10
8316.30,-16.90
6538.80,-18.70
4521.20,-20.70
2334.20,-22.70
55.90,-24.70
-2231.30,-26.60
-4443.10,-28.40
-6497.00,-30.10
-8315.10,-31.00
-9827.00,-31.00
-10973.20,-30.80
-11706.70,-30.10
-11996.00,-29.10
-11825.90,-28.00
-11198.90,-26.90
-10135.30,-25.80
-8672.60,-25.10
-6864.80,-24.30
-4780.30,-23.20
-2499.60,-21.60
-112.10,-19.80
2286.90,-18.00
4600.50,-16.30
6733.50,-14.50
8597.00,-13.00
10111.70,-12.40
11211.70,-12.90
11847.20,-13.70
11987.50,-14.70
11622.30,-15.90
10762.40,-17.50
9440.20,-19.10
7708.50,-20.70
5638.40,-22.50
3317.00,-24.30
843.50,-26.10
-1674.30,-28.00
-4125.50,-30.00
-6400.10,-31.80
-8394.80,-33.60
-10016.80,-34.60
-11189.60,-34.40
-11855.20,-33.60
-11978.90,-32.50
-11549.90,-31.20
-10583.20,-29.60
-9119.30,-27.80
-7222.40,-26.00
-4978.60,-24.20
-2491.20,-22.30
122.70,-20.40
2738.40,-18.50
5229.20,-16.90
7472.70,-15.70
9356.60,-15.30
10784.80,-15.40
11682.30,-15.90
11999.70,-16.80
11715.80,-17.90
10839.60,-19.20
9410.30,-20.80
7495.90,-22.40
5190.60,-24.10
2610.20,-25.90
-113.70,-27.80
-2839.60,-29.70
-5424.10,-31.60
-7728.90,-33.30
-9628.90,-34.70
-11018.40,-35.00
-11818.00,-34.30
-11979.00,-33.30
-11486.90,-32.10
-10363.00,-30.70
-8663.50,-29.00
-6477.90,-27.30
-3923.80,-25.60
-1141.80,-23.90
1713.10,-22.10
4479.00,-20.30
6996.60,-18.60
9118.90,-17.30
10719.30,-17.20
11700.00,-17.90
11997.90,-18.80
11589.30,-19.80
10492.20,-21.20
8765.90,-22.90
6508.40,-24.50
3851.20,-26.10
952.40,-26.10
-2013.20,-27.50
-4863.70,-28.90
-7421.90,-30.30
-9525.80,-31.80
-11039.90,-33.20
-11863.50,-33.80
-11938.20,-33.30
-11252.60,-32.20
-9843.80,-30.90
-7796.40,-29.50
-5237.20,-27.80
-2328.80,-25.90
740.90,-23.90
3770.80,-22.10
6558.90,-20.30
8917.20,-18.60
10682.90,-17.10
11731.50,-16.40
11985.10,-17.00
11419.40,-17.90
10066.00,-18.90
8011.60,-20.10
5393.10,-21.80
2388.90,-23.50
-792.30,-25.10
-3926.90,-26.80
-6790.30,-28.50
-9174.90,-30.30
-10904.10,-31.80
-11846.40,-32.40
-11926.00,-31.90
-11129.20,-30.90
-9507.40,-29.90
-7173.60,-28.90
-4296.20,-28.00
-1087.20,-26.90
2213.70,-25.60
5355.40,-24.00
8096.20,-22.40
10220.70,-20.90
11559.00,-20.20
11999.60,-20.50
11499.80,-21.30
10090.80,-22.00
7876.30,-22.70
5026.30,-23.90
1763.90,-25.50
-1650.40,-27.20
-4940.70,-28.80
-7836.20,-30.40
-10095.40,-31.90
-11525.30,-33.20
-11999.70,-33.60
-11470.00,-33.10
-9972.20,-32.00
-7624.60,-31.00
-4619.70,-29.80
-1209.90,-28.20
2314.40,-26.40
5648.00,-24.50
8497.90,-22.80
10609.60,-21.30
11789.60,-20.80
11924.80,-21.40
10993.90,-22.20
9071.00,-23.10
6321.60,-24.30
2988.50,-25.90
-627.90,-27.60
-4197.20,-29.20
-7387.60,-30.70
-9898.50,-32.10
-11488.20,-33.40
-11998.60,-33.70
-11371.50,-33.10
-9656.70,-32.00
-7009.50,-30.80
-3677.10,-29.50
22.20,-28.00
3730.30,-26.30
7081.90,-24.70
9742.70,-24.70
11441.40,-23.30
11999.20,-22.50
11349.90,-22.80
9548.70,-23.70
6768.80,-24.50
3287.00,-25.60
-544.20,-27.00
-4329.90,-28.60
-7674.60,-30.10
-10223.10,-31.60
-11699.00,-33.10
-11936.10,-34.10
-10897.90,-34.10
-8684.90,-33.30
-5525.90,-32.30
-1756.70,-31.10
2216.00,-29.80
5955.90,-28.00
9047.00,-26.20
11138.80,-24.50
11988.10,-23.30
11488.10,-23.40
9683.50,-24.20
6768.80,-25.00
3068.60,-26.00
-996.70,-27.40
-4957.60,-29.00
-8350.90,-30.60
-10772.30,-32.10
-11926.90,-33.60
-11666.20,-34.20
-10008.80,-33.80
-7141.90,-32.70
-3402.30,-31.60
762.80,-30.50
4846.40,-29.00
8344.30,-27.40
10817.50,-25.80
11948.90,-24.70
11584.20,-24.80
9756.40,-25.60
6684.90,-26.60
2750.50,-27.70
-1548.50,-29.30
-5659.70,-31.10
-9046.60,-32.90
-11260.40,-34.60
-11999.10,-35.80
-11151.90,-35.70
-8817.60,-34.80
-5296.10,-33.60
-1050.80,-32.50
3349.10,-31.10
7305.00,-29.40
10270.30,-27.60
11827.60,-26.20
11748.10,-26.20
10028.40,-26.90
6896.00,-27.70
2780.30,-28.70
-1742.10,-30.00
-6028.50,-31.50
-9460.10,-33.10
-11533.50,-34.60
-11934.70,-35.50
-10590.40,-35.20
-7683.40,-34.20
-3629.90,-33.00
975.80,-31.70
5448.50,-30.20
9112.20,-28.50
11404.90,-26.90
11964.30,-26.40
10689.40,-27.00
7760.80,-27.90
3619.30,-28.90
-1099.70,-30.20
-5659.30,-31.80
-9337.30,-33.50
-11541.10,-35.00
-11905.60,-35.00
-10355.80,-35.90
-7125.60,-35.60
-2726.70,-34.60
2131.60,-33.30
6652.40,-31.90
10083.80,-30.20
11843.90,-28.50
11623.30,-27.10
9441.60,-27.20
5651.80,-27.90
887.20,-28.80
-4043.60,-29.70
-8290.00,-31.10
-11108.20,-32.60
-11993.30,-34.10
-10772.70,-35.30
-7643.90,-35.50
-3146.60,-34.80
1926.40,-33.60
6666.50,-32.30
10213.50,-30.90
11910.40,-29.30
11430.10,-28.00
8842.50,-28.10
4608.30,-28.90
-497.00,-29.90
-5523.50,-31.20
-9521.60,-32.80
-11724.30,-34.40
-11694.70,-36.00
-9419.20,-36.60
-5318.20,-36.10
-171.90,-35.10
5022.30,-34.00
9243.60,-32.80
11648.30,-31.40
11742.60,-29.90
9487.10,-29.40
5315.50,-30.20
55.80,-31.40
-5229.40,-32.60
-9458.40,-33.70
-11749.80,-35.00
-11611.50,-36.30
-9051.60,-37.40
-4585.70,-37.60
860.40,-37.00
6138.90,-36.00
10121.10,-35.00
11941.10,-33.80
11186.40,-32.70
7998.60,-32.30
3054.00,-33.10
-2576.20,-34.30
-7652.20,-35.40
-11039.80,-36.60
-11966.10,-37.80
-10201.50,-38.90
-6121.90,-39.30
-636.70,-38.70
5009.10,-37.50
9516.60,-36.10
11830.30,-34.80
11391.80,-33.40
8279.90,-32.90
3206.30,-33.60
-2642.50,-34.80
-7876.60,-36.00
-11233.70,-37.10
-11886.60,-38.20
-9653.40,-39.00
-5054.70,-39.10
799.10,-38.30
6471.00,-37.20
10549.40,-36.00
11999.50,-34.70
10433.70,-33.70
6222.70,-33.60
415.50,-34.40
-5514.10,-35.40
-10039.20,-35.40
-11974.90,-36.10
-10794.70,-36.40
-6780.70,-36.40
-967.50,-36.00
5117.80,-35.10
9854.50,-33.80
11958.90,-32.30
10840.20,-30.60
6774.50,-29.30
847.70,-29.30
-5328.60,-30.20
-10048.90,-31.30
-11988.20,-32.40
-10580.70,-33.30
-6193.30,-34.20
-41.70,-34.70
6138.40,-34.30
10577.70,-33.20
11983.90,-31.70
9923.00,-30.20
4965.90,-29.00
-1459.10,-29.10
-7471.90,-30.00
-11285.70,-31.00
-11744.40,-32.00
-8682.00,-33.10
-2991.90,-34.00
3621.40,-34.10
9147.00,-33.30
11879.00,-32.00
10950.10,-30.60
6617.20,-29.60
205.30,-29.70
-6288.30,-30.70
-10811.10,-31.70
-11909.10,-32.70
-9201.20,-33.60
-3526.30,-34.50
3304.10,-34.60
9077.90,-34.00
11895.40,-32.90
10803.60,-31.70
6131.40,-30.50
-595.90,-30.30
-7141.40,-30.80
-11297.40,-31.50
-11634.90,-32.20
-8006.50,-32.90
-1622.70,-33.30
5337.70,-33.10
10464.10,-32.00
11952.80,-30.60
9249.90,-29.20
3274.10,-28.10
-3880.10,-28.20
-9666.70,-28.90
-11996.30,-29.60
-9997.00,-30.30
-4359.10,-31.00
2886.50,-31.10
9090.30,-30.50
11948.30,-29.20
10369.20,-27.90
4907.00,-26.80
-2416.40,-26.70
-8844.20,-27.40
75.40,-28.30
453.10,-29.30
831.50,-29.90
1210.10,-30.00
1588.70,-29.60
1966.80,-29.10
2344.00,-28.90
2720.00,-29.00
3094.30,-29.20
3466.40,-29.40
3836.10,-29.70
4202.90,-30.20
4566.30,-30.90
4926.00,-31.70
5281.40,-32.50
5632.30,-32.50
5978.10,-33.40
6318.40,-34.40
6652.80,-35.50
6980.90,-36.60
7302.30,-37.80
7616.40,-39.10
7923.00,-40.30
8221.50,-41.40
8511.60,-42.40
8792.80,-43.20
9064.80,-44.00
9327.10,-45.20
9579.30,-47.00
9821.10,-48.90
10052.00,-50.70
10271.80,-52.50
10479.90,-54.50
10676.10,-56.70
10860.10,-58.80
11031.40,-60.90
11189.70,-63.00
11334.80,-65.30
11466.40,-67.60
11584.00,-69.90
11687.60,-72.20
11776.80,-74.50
11851.30,-76.90
11911.00,-79.20
11955.60,-81.60
11984.90,-83.90
11998.80,-86.30
11997.10,-88.80
11979.70,-91.10
11946.40,-93.50
11897.10,-95.90
11831.80,-98.30
11750.50,-100.80
11653.00,-103.10
11539.30,-105.50
11409.60,-107.90
11263.80,-110.20
11101.90,-112.30
10924.10,-113.90
10730.50,-115.30
10521.10,-116.70
10296.30,-118.50
10056.00,-120.70
9800.60,-123.00
9530.40,-125.10
9245.40,-127.20
8946.10,-129.40
8632.80,-131.70
8305.70,-134.10
7965.30,-136.30
7612.00,-138.60
7246.20,-140.80
6868.30,-143.00
6478.80,-145.20
6078.20,-147.30
5667.00,-149.40
5245.90,-151.40
4815.20,-153.30
4375.70,-155.10
3928.00,-156.80
3472.70,-158.40
3010.50,-159.90
2542.10,-161.20
2068.20,-162.50
1589.40,-163.70
1106.70,-164.70
620.60,-165.60
132.10,-166.20
-358.10,-166.60
-849.20,-166.90
-1340.30,-167.10
-1830.60,-167.10
-2319.30,-167.00
-2805.40,-167.00
-3288.20,-166.80
-3766.70,-166.60
-4240.00,-166.60
-4707.30,-166.30
-5167.70,-165.70
-5620.30,-165.00
-6064.10,-164.10
-6498.40,-163.20
-6922.20,-162.10
-7334.60,-161.00
-7734.80,-159.90
-8122.00,-158.90
-8495.20,-157.90
-8853.70,-156.70
-9196.60,-155.10
-9523.20,-153.20
-9832.60,-151.30
-10124.20,-149.40
-10397.20,-147.40
-10650.80,-145.30
-10884.50,-143.10
-11097.60,-140.90
-11289.40,-138.70
-11459.40,-136.50
-11607.10,-134.10
-11731.90,-131.60
-11833.50,-129.20
-11911.20,-126.70
-11964.90,-124.20
-11994.20,-121.80
-11998.80,-119.30
-11978.40,-116.80
-11932.80,-114.30
-11862.10,-111.70
-11766.00,-109.00
-11644.50,-106.30
-11497.70,-103.60
-11325.70,-100.80
-11128.60,-98.10
-10906.70,-95.40
-10660.10,-92.80
-10389.30,-90.50
-10094.50,-88.60
-9776.30,-86.70
-9435.20,-84.70
-9071.70,-82.50
-8686.50,-80.10
-8280.20,-77.70
-7853.70,-75.60
-7407.70,-73.70
-6943.10,-71.90
-6460.80,-70.00
-5961.80,-68.20
-5447.20,-66.30
-4918.00,-64.50
-4375.40,-62.70
-3820.70,-61.10
-3255.00,-59.60
-2679.60,-58.10
-2095.90,-56.70
-1505.30,-55.50
-909.20,-54.60
-309.00,-53.70
293.80,-53.00
897.70,-52.50
1501.00,-52.20
2102.30,-52.00
2700.00,-52.10
3292.50,-52.20
3878.20,-52.30
4455.40,-52.50
5022.60,-53.00
5578.10,-53.60
6120.40,-54.20
6647.80,-55.10
7158.80,-56.10
7651.80,-57.30
8125.40,-58.60
8578.00,-60.10
9008.10,-61.70
9414.40,-63.40
9795.50,-65.20
10150.10,-67.10
10477.00,-67.10
10774.80,-69.10
11042.60,-71.00
11279.30,-72.90
11483.90,-74.70
11655.50,-76.50
11793.20,-78.60
11896.50,-80.90
11964.60,-83.10
11997.10,-85.30
11993.50,-87.40
11953.50,-89.50
11876.90,-91.50
11763.60,-93.50
11613.60,-95.40
11427.10,-97.30
11204.30,-99.60
10945.70,-102.00
10651.60,-104.40
10322.70,-106.60
9959.80,-108.90
9563.80,-111.20
9135.50,-113.60
8676.20,-116.00
8187.10,-118.30
7669.50,-120.60
7124.90,-123.00
6554.90,-125.30
5961.20,-127.60
5345.50,-129.80
4709.80,-131.90
4056.10,-134.00
3386.50,-136.10
2703.20,-138.00
2008.40,-139.90
1304.50,-141.60
593.90,-142.90
-121.00,-143.90
-837.50,-144.60
-1553.20,-145.10
-2265.50,-145.30
-2971.60,-145.40
-3669.00,-145.30
-4355.00,-145.30
-5027.00,-145.10
-5682.30,-144.80
-6318.30,-144.10
-6932.40,-143.30
-7522.20,-142.40
-8085.00,-141.20
-8618.50,-139.90
-9120.50,-138.30
-9588.50,-136.70
-10020.60,-134.90
-10414.60,-133.00
-10768.70,-130.90
-11081.00,-128.80
-11350.10,-126.70
-11574.30,-124.50
-11752.30,-122.20
-11883.10,-119.90
-11965.70,-117.60
-11999.20,-115.30
-11983.20,-112.90
-11917.10,-110.40
-11800.90,-107.80
-11634.60,-105.20
-11418.40,-102.60
-11152.90,-99.90
-10838.60,-97.20
-10476.60,-94.60
-10068.00,-92.00
-9614.20,-89.40
-9116.70,-86.80
-8577.40,-84.20
-7998.30,-81.70
-7381.70,-79.20
-6729.90,-76.70
-6045.80,-74.20
-5332.00,-71.70
-4591.60,-69.30
-3827.80,-67.20
-3044.00,-67.20
-2243.60,-65.90
-1430.20,-65.00
-607.70,-64.30
220.20,-63.60
1049.50,-62.90
1876.30,-62.10
2696.40,-61.30
3505.90,-60.60
4300.60,-60.30
5076.50,-60.40
5829.60,-60.70
6555.80,-61.10
7251.30,-61.70
7912.40,-62.70
8535.20,-63.70
9116.30,-64.90
9652.30,-66.30
10139.90,-67.80
10576.40,-69.40
10958.80,-71.20
11284.60,-73.10
11551.70,-75.10
11758.10,-77.10
11902.00,-79.20
11982.30,-81.40
11997.80,-83.60
11947.80,-85.80
11832.20,-88.10
11650.90,-90.40
11404.30,-92.70
11093.20,-95.00
10718.90,-97.40
10282.80,-99.70
9786.90,-102.00
9233.50,-104.10
8625.30,-105.90
7965.30,-107.50
7256.90,-109.30
6503.80,-111.40
5710.20,-113.60
4880.20,-115.30
4018.70,-116.50
3130.40,-117.30
2220.60,-118.30
1294.60,-119.50
357.90,-120.90
-583.90,-122.30
-1524.80,-123.40
-2459.10,-124.20
-3380.70,-124.50
-4283.90,-124.60
-5162.50,-124.50
-6010.90,-124.20
-6823.30,-123.50
-7594.10,-122.70
-8318.00,-121.70
-8989.60,-120.50
-9604.30,-119.10
-10157.30,-117.60
-10644.40,-115.90
-11061.80,-114.10
-11406.00,-112.10
-11674.10,-110.00
-11863.50,-107.90
-11972.20,-105.70
-11998.70,-103.50
-11942.10,-101.20
-11802.00,-98.90
-11578.70,-96.50
-11273.10,-94.00
-10886.40,-91.40
-10420.90,-88.90
-9879.00,-86.30
-9264.20,-83.70
-8580.10,-81.20
-7831.20,-78.70
-7022.40,-76.60
-6159.20,-75.30
-5247.50,-74.70
-4293.80,-74.40
-3304.90,-74.40
-2287.90,-73.80
-1250.40,-72.70
-200.30,-71.20
854.60,-69.80
1906.00,-68.50
2945.60,-67.60
3965.20,-67.10
4956.40,-66.90
5911.20,-67.00
6821.60,-67.30
7679.70,-67.90
8478.20,-68.70
9210.00,-69.70
9868.50,-70.90
10447.60,-72.30
10941.80,-73.80
11346.00,-75.50
11656.30,-77.20
11869.00,-79.20
11981.40,-81.20
11991.80,-83.20
11899.10,-85.30
11703.20,-87.50
11404.80,-89.70
11005.60,-91.90
10508.30,-94.30
9916.50,-96.60
9234.40,-98.90
8467.50,-101.20
7621.90,-103.60
6704.60,-105.90
5723.30,-108.20
4686.50,-110.50
3603.40,-112.70
2483.40,-114.90
1336.90,-117.00
174.40,-119.00
-993.20,-120.80
-2154.90,-122.30
-3299.40,-123.30
-4415.50,-123.90
-5492.20,-124.00
-6518.50,-123.80
-7483.90,-123.30
-8378.40,-122.60
-9192.30,-121.60
-9916.90,-120.40
-10544.00,-119.00
-11066.30,-117.50
-11477.70,-115.80
-11772.90,-114.00
-11947.80,-112.10
-11999.60,-110.00
-11926.50,-107.90
-11728.20,-105.70
-11405.60,-103.40
-10961.20,-101.10
-10398.50,-98.70
-9722.50,-96.40
-8939.50,-94.00
-8057.10,-91.70
-7084.00,-89.30
-6030.10,-86.90
-4906.40,-84.40
-3724.70,-82.00
-2497.80,-79.60
-1239.20,-77.40
37.30,-75.60
1317.10,-74.20
2585.70,-73.10
3828.30,-72.20
5030.10,-71.80
6176.90,-72.00
7254.50,-72.40
8249.70,-73.00
9149.90,-73.90
9943.30,-75.10
10619.60,-76.30
11169.40,-77.70
11584.90,-79.40
11859.80,-81.20
11989.50,-81.20
11971.00,-83.00
11803.20,-85.00
11486.90,-87.10
