I0,I1
1800.00,1815.70
1800.00,1816.91
1800.00,1820.93
1800.00,1824.36
1800.00,1825.71
1800.00,1826.86
1800.00,1826.62
1800.00,1826.41
1800.00,1830.97
1800.00,1834.86
1800.00,1836.95
1800.00,1838.74
1800.00,1836.94
1800.00,1835.40
1800.00,1829.88
1800.00,1825.16
1800.00,1818.33
1800.00,1812.50
1800.00,1816.46
1800.00,1819.84
1800.00,1826.58
1800.00,1832.34
1800.00,1831.47
1800.00,1830.73
1800.00,1827.12
1800.00,1824.03
1800.00,1825.96
1800.00,1827.60
1800.00,1828.65
1800.00,1829.55
1800.00,1826.28
1800.00,1823.50
1800.00,1822.34
1800.00,1821.36
1800.00,1817.89
1800.00,1814.92
1800.00,1814.32
1800.00,1813.81
1800.00,1813.72
1800.00,1813.64
1800.00,1815.51
1800.00,1817.10
1800.00,1806.36
1800.00,1797.19
1800.00,1802.86
1800.00,1807.70
1800.00,1817.62
1800.00,1826.09
1800.00,1824.21
1800.00,1822.60
1800.00,1817.02
1800.00,1812.25
1800.00,1811.16
1800.00,1810.23
1800.00,1815.58
1800.00,1820.14
1800.00,1819.30
1800.00,1818.58
1800.00,1818.85
1800.00,1819.08
1800.00,1812.43
1800.00,1806.76
1800.00,1801.21
1800.00,1796.48
1800.00,1799.97
1800.00,1802.96
1800.00,1803.93
1800.00,1804.76
1800.00,1800.54
1800.00,1804.50
1800.00,1807.87
1800.00,1814.26
1800.00,1819.72
1800.00,1816.48
1800.00,1813.73
1800.00,1807.16
1800.00,1801.56
1800.00,1800.10
1800.00,1798.86
1800.00,1798.50
1800.00,1798.19
1800.00,1802.31
1800.00,1805.83
1800.00,1805.68
1800.00,1805.55
1800.00,1804.74
1800.00,1804.05
1800.00,1805.74
1800.00,1807.18
1800.00,1808.06
1800.00,1808.81
1800.00,1813.66
1800.00,1817.80
1800.00,1813.27
1800.00,1800.84
1800.00,1793.53
1800.00,1796.40
1800.00,1798.86
1800.00,1803.23
1800.00,1806.97
1800.00,1801.57
1800.00,1796.95
1800.00,1792.25
1800.00,1793.56
1800.00,1794.68
1800.00,1798.26
1800.00,1801.32
1800.00,1806.91
1800.00,1811.69
1800.00,1819.62
1800.00,1826.40
1800.00,1817.98
1800.00,1810.80
1800.00,1805.89
1800.00,1801.70
1800.00,1806.01
1800.00,1809.69
1800.00,1806.17
1800.00,1803.16
1800.00,1798.32
1800.00,1794.18
1800.00,1809.73
1800.00,1811.11
1800.00,1815.63
1800.00,1819.48
1800.00,1820.14
1800.00,1818.38
1800.00,1816.40
1800.00,1817.33
1800.00,1818.13
1800.00,1815.66
1800.00,1813.54
1800.00,1808.94
1800.00,1805.00
1800.00,1800.24
1800.00,1796.17
1800.00,1790.42
1800.00,1785.51
1800.00,1785.34
1800.00,1785.21
1800.00,1789.12
1800.00,1792.46
1800.00,1790.41
1800.00,1788.65
1800.00,1786.28
1800.00,1784.25
1800.00,1797.60
1800.00,1808.99
1800.00,1810.49
1800.00,1807.59
1800.00,1804.02
1800.00,1801.51
1800.00,1799.36
1800.00,1794.72
1800.00,1783.16
1800.00,1776.68
1800.00,1779.91
1800.00,1782.67
1800.00,1781.87
1800.00,1781.19
1800.00,1779.56
1800.00,1778.16
1800.00,1784.16
1800.00,1789.28
1800.00,1797.51
1800.00,1804.53
1800.00,1802.64
1800.00,1801.03
1800.00,1791.59
1800.00,1783.52
1800.00,1781.55
1800.00,1779.86
1800.00,1780.00
1800.00,1780.11
1800.00,1778.81
1800.00,1777.70
1800.00,1777.45
1800.00,1777.24
1800.00,1776.01
1800.00,1774.95
1800.00,1778.96
1800.00,1782.39
1800.00,1790.92
1800.00,1798.21
1800.00,1799.17
1800.00,1799.99
1800.00,1794.91
1800.00,1790.57
1800.00,1783.18
1800.00,1776.87
1800.00,1779.90
1800.00,1782.49
1800.00,1783.82
1800.00,1779.66
1800.00,1778.60
1800.00,1784.18
1800.00,1788.95
1800.00,1797.58
1800.00,1804.94
1800.00,1807.03
1800.00,1808.80
1800.00,1805.59
1800.00,1802.84
1800.00,1798.92
1800.00,1795.57
1800.00,1793.41
1800.00,1791.57
1800.00,1795.96
1800.00,1799.71
1800.00,1795.72
1800.00,1792.31
1800.00,1786.24
1800.00,1781.07
1800.00,1786.29
1800.00,1790.74
1800.00,1792.80
1800.00,1794.55
1800.00,1799.73
1800.00,1804.15
1800.00,1801.09
1800.00,1798.48
1800.00,1790.11
1800.00,1782.96
1800.00,1786.15
1800.00,1788.88
1800.00,1786.12
1800.00,1783.76
1800.00,1782.28
1800.00,1781.01
1800.00,1780.10
1800.00,1779.33
1800.00,1778.49
1800.00,1777.78
1800.00,1782.25
1800.00,1786.07
1800.00,1793.19
1800.00,1799.27
1800.00,1801.83
1800.00,1804.02
1800.00,1798.35
1800.00,1793.50
1800.00,1798.66
1800.00,1803.06
1800.00,1806.30
1800.00,1809.06
1800.00,1802.83
1800.00,1797.51
1800.00,1794.71
1800.00,1792.33
1800.00,1792.05
1800.00,1791.81
1800.00,1789.50
1800.00,1787.53
1800.00,1791.28
1800.00,1794.48
1800.00,1796.86
1800.00,1798.90
1800.00,1794.50
1800.00,1790.75
1800.00,1791.57
1800.00,1792.28
1800.00,1800.07
1800.00,1806.72
1800.00,1804.69
1800.00,1802.95
1800.00,1789.02
1800.00,1777.12
1800.00,1776.26
1800.00,1775.52
1800.00,1779.45
1800.00,1782.80
1800.00,1784.44
1800.00,1785.83
1800.00,1787.38
1800.00,1788.70
1800.00,1784.91
1800.00,1781.68
1800.00,1779.80
1800.00,1778.19
1800.00,1782.26
1800.00,1785.72
1800.00,1791.67
1800.00,1796.74
1800.00,1797.57
1800.00,1798.27
1800.00,1798.00
1800.00,1797.77
1800.00,1797.22
1800.00,1796.75
1800.00,1794.94
1800.00,1793.40
1800.00,1785.42
1800.00,1778.61
1800.00,1775.60
1800.00,1773.03
1800.00,1777.32
1800.00,1780.98
1800.00,1778.33
1800.00,1773.96
1800.00,1770.23
1800.00,1771.95
1800.00,1773.42
1800.00,1775.20
1800.00,1776.72
1800.00,1776.26
1800.00,1775.87
1800.00,1780.10
1800.00,1783.71
1800.00,1787.67
1800.00,1791.05
1800.00,1792.00
1800.00,1792.82
1800.00,1795.45
1800.00,1797.69
1800.00,1802.24
1800.00,1806.12
1800.00,1799.96
1800.00,1794.71
1800.00,1786.37
1800.00,1779.24
1800.00,1779.47
1800.00,1779.66
1800.00,1783.51
1800.00,1786.80
1800.00,1785.92
1800.00,1785.17
1800.00,1784.36
1800.00,1783.66
1800.00,1783.60
1800.00,1783.54
1800.00,1787.17
1800.00,1790.27
1800.00,1795.38
1800.00,1799.73
1800.00,1805.38
1800.00,1810.21
1800.00,1810.64
1800.00,1811.02
1800.00,1809.41
1800.00,1808.03
1800.00,1812.29
1800.00,1815.93
1800.00,1815.71
1800.00,1815.52
1800.00,1805.19
1800.00,1796.36
1800.00,1790.23
1800.00,1785.00
1800.00,1790.52
1800.00,1795.24
1800.00,1799.26
1800.00,1802.70
1800.00,1804.06
1800.00,1805.22
1800.00,1803.76
1800.00,1802.51
1800.00,1803.02
1800.00,1803.45
1800.00,1805.75
1800.00,1807.72
1800.00,1814.83
1800.00,1820.90
1800.00,1820.83
1800.00,1820.77
1800.00,1814.23
1800.00,1808.64
1800.00,1812.99
1800.00,1816.70
1800.00,1823.03
1800.00,1828.43
1800.00,1821.82
1800.00,1816.18
1800.00,1810.13
1800.00,1804.97
1800.00,1809.68
1800.00,1813.70
1800.00,1809.24
1800.00,1801.14
1800.00,1797.46
1800.00,1796.43
1800.00,1795.55
1800.00,1793.22
1800.00,1787.43
1800.00,1793.83
1800.00,1799.29
1800.00,1803.42
1800.00,1806.96
1800.00,1809.45
1800.00,1811.57
1800.00,1809.71
1800.00,1808.11
1800.00,1811.31
1800.00,1814.04
1800.00,1813.04
1800.00,1812.19
1800.00,1803.39
1800.00,1795.89
1800.00,1792.98
1800.00,1790.50
1800.00,1791.89
1800.00,1793.07
1800.00,1793.03
1800.00,1793.00
1800.00,1793.85
1800.00,1794.57
1800.00,1795.36
1800.00,1796.04
1800.00,1796.79
1800.00,1797.44
1800.00,1801.49
1800.00,1804.96
1800.00,1815.28
1800.00,1824.09
1800.00,1824.43
1800.00,1824.72
1800.00,1818.83
1800.00,1813.53
1800.00,1813.31
1800.00,1818.73
1800.00,1823.36
1800.00,1817.14
1800.00,1811.83
1800.00,1808.35
1800.00,1805.37
1800.00,1807.39
1800.00,1809.12
1800.00,1808.84
1800.00,1813.13
1800.00,1817.00
1800.00,1816.62
1800.00,1816.29
1800.00,1809.18
1800.00,1803.10
1800.00,1810.01
1800.00,1815.91
1800.00,1824.64
1800.00,1832.08
1800.00,1831.78
1800.00,1831.52
1800.00,1821.48
1800.00,1812.90
1800.00,1809.09
1800.00,1805.83
1800.00,1804.81
1800.00,1803.93
1800.00,1801.08
1800.00,1798.64
1800.00,1795.16
1800.00,1792.18
1800.00,1791.92
1800.00,1791.70
1800.00,1795.02
1800.00,1797.85
1800.00,1804.82
1800.00,1810.78
1800.00,1817.62
1800.00,1823.46
1800.00,1818.28
1800.00,1813.86
1800.00,1812.01
1800.00,1810.43
1800.00,1812.59
1800.00,1814.43
1800.00,1813.37
1800.00,1812.47
1800.00,1808.55
1800.00,1805.19
1800.00,1799.00
1800.00,1793.71
1800.00,1795.51
1800.00,1797.04
1800.00,1796.07
1800.00,1795.24
1800.00,1795.23
1800.00,1795.23
1800.00,1795.58
1800.00,1795.87
1800.00,1796.83
1800.00,1797.64
1800.00,1802.02
1800.00,1805.76
1800.00,1808.95
1800.00,1811.67
1800.00,1808.39
1800.00,1805.59
1800.00,1797.05
1800.00,1789.77
1800.00,1787.76
1800.00,1786.04
1800.00,1800.70
1800.00,1813.22
1800.00,1818.48
1800.00,1822.97
1800.00,1819.96
1800.00,1817.40
1800.00,1816.96
1800.00,1816.59
1800.00,1813.81
1800.00,1811.44
1800.00,1808.37
1800.00,1805.74
1800.00,1803.85
1800.00,1802.24
1800.00,1798.93
1800.00,1796.11
1800.00,1797.20
1800.00,1798.14
1800.00,1806.12
1800.00,1812.94
1800.00,1816.14
1800.00,1818.86
1800.00,1818.39
1800.00,1817.98
1800.00,1815.88
1800.00,1814.08
1800.00,1815.01
1800.00,1815.80
1800.00,1815.59
1800.00,1815.42
1800.00,1809.48
1800.00,1804.42
1800.00,1802.89
1800.00,1801.59
1800.00,1802.41
1800.00,1803.11
1800.00,1802.13
1800.00,1801.29
1800.00,1800.75
1800.00,1800.29
1800.00,1798.67
1800.00,1797.29
1800.00,1795.76
1800.00,1794.45
1800.00,1794.91
1800.00,1795.30
1800.00,1801.60
1800.00,1806.98
1800.00,1808.76
1800.00,1810.29
1800.00,1806.15
1800.00,1802.62
1800.00,1801.72
1800.00,1800.94
1800.00,1802.73
1800.00,1804.26
1800.00,1795.40
1800.00,1787.83
1800.00,1785.05
1800.00,1782.67
1800.00,1785.56
1800.00,1788.02
1800.00,1787.66
1800.00,1787.36
1800.00,1790.79
1800.00,1793.71
1800.00,1797.61
1800.00,1800.94
1800.00,1794.32
1800.00,1788.66
1800.00,1789.79
1800.00,1790.76
1800.00,1797.37
1800.00,1803.01
1800.00,1801.69
1800.00,1800.57
1800.00,1792.42
1800.00,1785.46
1800.00,1783.73
1800.00,1782.25
1800.00,1787.47
1800.00,1791.93
1800.00,1789.43
1800.00,1787.29
1800.00,1786.52
1800.00,1785.86
1800.00,1784.24
1800.00,1782.86
1800.00,1785.02
1800.00,1786.86
1800.00,1798.59
1800.00,1808.62
1800.00,1809.99
1800.00,1811.16
1800.00,1809.88
1800.00,1808.79
1800.00,1807.85
1800.00,1807.06
1800.00,1806.38
1800.00,1805.80
1800.00,1804.77
1800.00,1803.90
1800.00,1800.70
1800.00,1797.97
1800.00,1793.36
1800.00,1789.42
1800.00,1793.24
1800.00,1796.51
1800.00,1800.18
1800.00,1803.31
1800.00,1799.84
1800.00,1796.88
1800.00,1794.53
1800.00,1792.53
1800.00,1792.92
1800.00,1793.25
1800.00,1794.59
1800.00,1795.73
1800.00,1797.76
1800.00,1799.49
1800.00,1800.61
1800.00,1801.58
1800.00,1799.77
1800.00,1798.22
1800.00,1798.13
1800.00,1798.05
1800.00,1806.40
1800.00,1813.53
1800.00,1809.80
1800.00,1806.62
1800.00,1799.86
1800.00,1794.10
1800.00,1791.45
1800.00,1789.20
1800.00,1788.85
1800.00,1788.55
1800.00,1785.84
1800.00,1783.52
1800.00,1783.65
1800.00,1783.76
1800.00,1780.17
1800.00,1777.11
1800.00,1776.42
1800.00,1775.83
1800.00,1781.64
1800.00,1786.60
1800.00,1792.59
1800.00,1797.71
1800.00,1796.82
1800.00,1796.05
1800.00,1795.75
1800.00,1795.50
1800.00,1800.01
1800.00,1803.87
1800.00,1804.53
1800.00,1805.10
1800.00,1795.23
1800.00,1786.81
1800.00,1781.20
1800.00,1780.38
1800.00,1783.77
1800.00,1788.60
1800.00,1792.72
1800.00,1788.35
1800.00,1784.62
1800.00,1784.23
1800.00,1783.91
1800.00,1783.28
1800.00,1782.74
1800.00,1785.79
1800.00,1788.39
1800.00,1795.52
1800.00,1801.61
1800.00,1808.98
1800.00,1804.68
1800.00,1801.02
1800.00,1804.03
1800.00,1806.59
1800.00,1807.21
1800.00,1807.73
1800.00,1799.77
1800.00,1792.96
1800.00,1789.78
1800.00,1787.07
1800.00,1791.06
1800.00,1794.47
1800.00,1796.51
1800.00,1798.24
1800.00,1803.06
1800.00,1807.17
1800.00,1808.93
1800.00,1810.43
1800.00,1808.03
1800.00,1805.98
1800.00,1807.74
1800.00,1809.23
1800.00,1814.02
1800.00,1818.11
1800.00,1815.81
1800.00,1813.85
1800.00,1805.52
1800.00,1798.40
1800.00,1796.71
1800.00,1795.26
1800.00,1797.70
1800.00,1799.79
1800.00,1802.80
1800.00,1805.37
1800.00,1805.29
1800.00,1805.22
1800.00,1803.58
1800.00,1802.18
1800.00,1803.79
1800.00,1805.17
1800.00,1807.92
1800.00,1810.27
1800.00,1812.97
1800.00,1815.29
1800.00,1814.98
1800.00,1814.72
1800.00,1811.69
1800.00,1809.11
1800.00,1810.76
1800.00,1812.17
1800.00,1819.68
1800.00,1826.10
1800.00,1824.21
1800.00,1822.60
1800.00,1810.01
1800.00,1793.75
1800.00,1789.06
1800.00,1792.06
1800.00,1794.62
1800.00,1799.96
1800.00,1804.53
1800.00,1805.62
1800.00,1806.55
1800.00,1808.03
1800.00,1809.13
1800.00,1810.08
1800.00,1817.20
1800.00,1823.28
1800.00,1823.38
1800.00,1823.47
1800.00,1817.06
1800.00,1811.59
1800.00,1803.76
1800.00,1797.07
1800.00,1797.33
1800.00,1797.54
1800.00,1801.93
1800.00,1805.68
1800.00,1804.33
1800.00,1803.17
1800.00,1799.20
1800.00,1795.81
1800.00,1803.61
1800.00,1810.27
1800.00,1813.85
1800.00,1816.92
1800.00,1812.52
1800.00,1808.76
1800.00,1802.74
1800.00,1797.61
1800.00,1796.21
1800.00,1795.01
1800.00,1796.62
1800.00,1795.19
1800.00,1789.58
1800.00,1784.79
1800.00,1792.62
1800.00,1799.31
1800.00,1803.62
1800.00,1807.30
1800.00,1801.15
1800.00,1795.89
1800.00,1793.86
1800.00,1792.13
1800.00,1794.33
1800.00,1796.21
1800.00,1804.13
1800.00,1810.89
1800.00,1812.10
1800.00,1807.71
1800.00,1803.08
1800.00,1797.02
1800.00,1791.84
1800.00,1790.41
1800.00,1789.18
1800.00,1793.39
1800.00,1796.99
1800.00,1797.25
1800.00,1797.48
1800.00,1791.88
1800.00,1787.11
1800.00,1792.15
1800.00,1796.45
1800.00,1799.07
1800.00,1801.31
1800.00,1791.30
1800.00,1782.76
1800.00,1776.86
1800.00,1771.82
1800.00,1774.71
1800.00,1777.18
1800.00,1789.28
1800.00,1799.61
1800.00,1805.11
1800.00,1809.79
1800.00,1810.12
1800.00,1810.39
1800.00,1801.33
1800.00,1793.60
1800.00,1787.52
1800.00,1782.33
1800.00,1784.56
1800.00,1786.47
1800.00,1791.25
1800.00,1795.33
1800.00,1797.77
1800.00,1799.85
1800.00,1797.77
1800.00,1795.99
1800.00,1797.10
1800.00,1798.05
1800.00,1797.63
1800.00,1797.28
1800.00,1785.40
1800.00,1775.26
1800.00,1773.09
1800.00,1776.14
1800.00,1780.33
1800.00,1788.46
1800.00,1795.41
1800.00,1799.76
1800.00,1803.48
1800.00,1803.14
1800.00,1802.86
1800.00,1796.66
1800.00,1791.36
1800.00,1786.49
1800.00,1782.32
1800.00,1788.06
1800.00,1792.96
1800.00,1793.29
1800.00,1793.57
1800.00,1792.75
1800.00,1792.06
1800.00,1794.45
1800.00,1796.49
1800.00,1798.23
1800.00,1799.71
1800.00,1792.92
1800.00,1787.11
1800.00,1783.39
1800.00,1780.20
1800.00,1779.94
1800.00,1779.71
1800.00,1785.66
1800.00,1790.74
1800.00,1796.65
1800.00,1801.70
1800.00,1801.62
1800.00,1801.56
1800.00,1797.83
1800.00,1794.64
1800.00,1787.53
1800.00,1781.46
1800.00,1786.97
1800.00,1784.31
1800.00,1783.80
1800.00,1783.36
1800.00,1791.40
1800.00,1798.27
1800.00,1807.64
1800.00,1815.64
1800.00,1811.78
1800.00,1808.48
1800.00,1804.26
1800.00,1800.66
1800.00,1799.16
1800.00,1797.88
1800.00,1791.95
1800.00,1794.18
1800.00,1796.08
1800.00,1796.48
1800.00,1796.82
1800.00,1794.75
1800.00,1799.20
1800.00,1803.00
1800.00,1809.05
1800.00,1814.21
1800.00,1818.17
1800.00,1812.00
1800.00,1806.74
1800.00,1813.47
1800.00,1819.22
1800.00,1822.02
1800.00,1824.41
1800.00,1817.34
1800.00,1811.30
1800.00,1806.84
1800.00,1803.04
1800.00,1798.21
1800.00,1794.09
1800.00,1794.95
1800.00,1795.69
1800.00,1798.07
1800.00,1800.11
1800.00,1804.83
1800.00,1808.86
1800.00,1809.67
1800.00,1810.36
1800.00,1809.19
1800.00,1808.20
1800.00,1812.26
1800.00,1815.73
1800.00,1821.32
1800.00,1826.10
1800.00,1817.02
1800.00,1809.28
1800.00,1800.91
1800.00,1793.76
1800.00,1797.83
1800.00,1801.30
1800.00,1805.15
1800.00,1808.43
1800.00,1807.37
1800.00,1806.47
1800.00,1807.80
1800.00,1808.94
1800.00,1809.56
1800.00,1823.61
1800.00,1822.27
1800.00,1821.12
1800.00,1821.89
1800.00,1822.55
1800.00,1808.91
1800.00,1797.26
1800.00,1797.49
1800.00,1797.68
1800.00,1801.17
1800.00,1804.16
1800.00,1803.20
1800.00,1802.38
1800.00,1798.18
1800.00,1794.59
1800.00,1795.38
1800.00,1796.05
1800.00,1801.01
1800.00,1805.25
1800.00,1807.29
1800.00,1809.03
1800.00,1808.41
1800.00,1807.88
1800.00,1803.75
1800.00,1800.22
1800.00,1797.56
1800.00,1795.29
1800.00,1796.50
1800.00,1797.54
1800.00,1795.44
1800.00,1793.65
1800.00,1789.50
1800.00,1785.95
1800.00,1788.00
1800.00,1789.75
1800.00,1795.28
1800.00,1800.00
1800.00,1806.14
1800.00,1811.38
1800.00,1807.44
1800.00,1804.07
1800.00,1799.39
1800.00,1798.43
1800.00,1797.61
1800.00,1798.31
1800.00,1798.91
1800.00,1795.73
1800.00,1793.03
1800.00,1791.94
1800.00,1791.01
1800.00,1792.85
1800.00,1794.42
1800.00,1801.38
1800.00,1807.31
1800.00,1822.45
1800.00,1818.47
1800.00,1805.25
1800.00,1793.96
1800.00,1796.25
1800.00,1798.20
1800.00,1801.44
1800.00,1804.21
1800.00,1803.60
1800.00,1799.19
1800.00,1798.26
1800.00,1801.32
1800.00,1803.93
1800.00,1808.79
1800.00,1812.94
1800.00,1810.35
1800.00,1808.14
1800.00,1803.09
1800.00,1798.78
1800.00,1799.14
1800.00,1799.44
1800.00,1807.06
1800.00,1813.57
1800.00,1813.16
1800.00,1812.82
1800.00,1804.98
1800.00,1798.29
1800.00,1801.00
1800.00,1803.31
1800.00,1805.63
1800.00,1807.61
1800.00,1813.69
1800.00,1818.88
1800.00,1818.92
1800.00,1818.96
1800.00,1811.23
1800.00,1812.04
1800.00,1812.74
1800.00,1810.17
1800.00,1807.99
1800.00,1804.01
1800.00,1800.62
1800.00,1797.73
1800.00,1795.25
1800.00,1793.67
1800.00,1792.31
1800.00,1795.01
1800.00,1797.32
1800.00,1802.10
1800.00,1807.37
1800.00,1808.40
1800.00,1801.56
1800.00,1795.72
1800.00,1796.00
1800.00,1796.23
1800.00,1799.24
1800.00,1801.80
1800.00,1793.30
1800.00,1786.04
1800.00,1782.64
1800.00,1779.74
1800.00,1779.37
1800.00,1779.05
1800.00,1782.82
1800.00,1798.27
1800.00,1798.00
1800.00,1794.26
1800.00,1791.06
1800.00,1791.14
1800.00,1791.21
1800.00,1794.77
1800.00,1797.82
1800.00,1796.73
1800.00,1795.81
1800.00,1785.20
1800.00,1770.86
1800.00,1766.35
1800.00,1772.67
1800.00,1778.07
1800.00,1783.72
1800.00,1788.56
1800.00,1787.07
1800.00,1785.81
1800.00,1785.43
1800.00,1791.75
1800.00,1794.53
1800.00,1796.91
1800.00,1798.94
1800.00,1801.37
1800.00,1803.45
1800.00,1800.49
1800.00,1797.97
1800.00,1798.44
1800.00,1798.84
1800.00,1800.41
1800.00,1801.76
1800.00,1794.66
2000.00,1788.60
2000.00,1780.98
2000.00,1774.46
2000.00,1778.19
2000.00,1781.38
2000.00,1786.20
2000.00,1790.32
2000.00,1803.38
2000.00,1803.94
2000.00,1805.47
2000.00,1806.77
2000.00,1813.39
2000.00,1803.54
2000.00,1797.50
2000.00,1800.15
2000.00,1803.63
2000.00,1806.61
2000.00,1807.22
2000.00,1807.74
2000.00,1813.10
2000.00,1817.67
2000.00,1821.75
2000.00,1825.24
2000.00,1822.60
2000.00,1820.35
2000.00,1813.87
2000.00,1802.39
2000.00,1797.30
2000.00,1794.89
2200.00,1792.83
2200.00,1797.91
2200.00,1812.37
2200.00,1810.74
2200.00,1809.34
2200.00,1807.45
2200.00,1805.84
2200.00,1796.77
2200.00,1798.47
2200.00,1799.92
2200.00,1806.42
2200.00,1811.97
2200.00,1813.03
2200.00,1813.93
2200.00,1814.52
2200.00,1815.03
2200.00,1815.29
2200.00,1815.51
2200.00,1820.96
2200.00,1825.61
2200.00,1830.11
2200.00,1833.95
2200.00,1831.27
2200.00,1828.98
2200.00,1829.97
2200.00,1835.58
2200.00,1840.38
2200.00,1840.44
2200.00,1840.49
2200.00,1834.22
2200.00,1828.87
2200.00,1835.70
2200.00,1841.53
2200.00,1850.54
2200.00,1858.23
2200.00,1857.97
2200.00,1857.74
2200.00,1845.77
2200.00,1845.57
2200.00,1843.12
2200.00,1841.02
2200.00,1842.57
2200.00,1843.89
2200.00,1849.40
2200.00,1854.10
2200.00,1851.48
2200.00,1849.39
2200.00,1847.61
2200.00,1850.47
2200.00,1852.92
2200.00,1852.37
2200.00,1851.91
2200.00,1850.11
2200.00,1848.57
2200.00,1852.00
2200.00,1854.92
2200.00,1860.57
2200.00,1865.40
2200.00,1863.03
2200.00,1865.95
2200.00,1870.16
2200.00,1875.69
2200.00,1880.41
2200.00,1880.06
2200.00,1879.76
2200.00,1879.50
2200.00,1879.28
2200.00,1880.15
2200.00,1880.89
2200.00,1874.85
2200.00,1869.70
2200.00,1869.86
2200.00,1880.29
2200.00,1879.26
2200.00,1878.37
2200.00,1876.74
2200.00,1875.35
2200.00,1881.52
2200.00,1886.79
2200.00,1895.50
2200.00,1902.94
2200.00,1902.10
2200.00,1901.38
2200.00,1900.77
2200.00,1900.25
2200.00,1901.21
2200.00,1902.02
2200.00,1902.37
2200.00,1902.67
2200.00,1915.02
2200.00,1925.56
2200.00,1925.63
2200.00,1925.68
2200.00,1922.57
2200.00,1919.92
2200.00,1920.63
2200.00,1921.24
2200.00,1920.18
2200.00,1919.28
2200.00,1918.33
2200.00,1917.52
2200.00,1918.59
2200.00,1919.49
2200.00,1920.97
2200.00,1922.23
2200.00,1919.63
2200.00,1917.40
2200.00,1944.78
2200.00,1941.34
2200.00,1944.88
2200.00,1947.91
2200.00,1943.83
2200.00,1940.35
2200.00,1934.40
2200.00,1929.31
2200.00,1930.06
2200.00,1930.69
2200.00,1940.00
2200.00,1947.02
2200.00,1946.23
2200.00,1948.01
2200.00,1949.53
2200.00,1961.87
2200.00,1972.41
2200.00,1971.76
2200.00,1971.21
2200.00,1970.22
2200.00,1969.37
2200.00,1965.14
2200.00,1961.52
2200.00,1960.36
2200.00,1959.38
2200.00,1962.39
2200.00,1964.96
2200.00,1971.89
2200.00,1977.81
2200.00,1966.03
2200.00,1955.98
2200.00,1958.43
2200.00,1960.53
2200.00,1973.90
2200.00,1988.74
2200.00,1991.67
2200.00,1988.39
2200.00,1985.58
2200.00,1987.92
2200.00,1989.88
2200.00,1989.84
2200.00,1992.43
2200.00,1994.65
2200.00,1991.28
2200.00,1988.40
2200.00,1983.49
2200.00,1979.30
2200.00,1988.00
2200.00,1995.42
2200.00,2008.77
2200.00,2020.17
2200.00,2013.95
2200.00,2008.64
2200.00,2012.17
2200.00,2015.18
2200.00,2017.23
2200.00,2018.98
2200.00,2010.66
2200.00,2003.55
2200.00,2007.29
2200.00,2010.49
2200.00,2014.10
2200.00,2017.19
2200.00,2016.31
2200.00,2033.89
2200.00,2037.41
2200.00,2040.42
2200.00,2033.69
2200.00,2027.95
2200.00,2029.36
2200.00,2030.57
2200.00,2028.79
2200.00,2027.27
2200.00,2020.71
2200.00,2015.12
2200.00,2020.51
2200.00,2025.11
2200.00,2033.59
2200.00,2040.84
2200.00,2048.61
2200.00,2055.24
2200.00,2044.42
2200.00,2035.19
2200.00,2034.84
2200.00,2034.54
2200.00,2041.12
2200.00,2046.74
2200.00,2052.07
2200.00,2056.62
2200.00,2050.16
2200.00,2044.64
2200.00,2045.37
2200.00,2045.98
2200.00,2053.88
2200.00,2060.62
2200.00,2071.28
2200.00,2080.38
2200.00,2077.46
2200.00,2074.97
2200.00,2076.00
2200.00,2076.88
2200.00,2072.54
2200.00,2068.84
2200.00,2069.36
2200.00,2069.80
2200.00,2078.31
2200.00,2076.92
2200.00,2075.73
2200.00,2077.70
2200.00,2079.38
2200.00,2082.74
2200.00,2085.62
2200.00,2077.37
2200.00,2070.33
2200.00,2067.48
2200.00,2065.04
2200.00,2070.50
2200.00,2075.16
2200.00,2079.14
2200.00,2082.54
2200.00,2087.55
2200.00,2091.82
2200.00,2096.52
2200.00,2100.54
2200.00,2099.41
2200.00,2098.44
2200.00,2095.51
2200.00,2093.01
2200.00,2091.23
2200.00,2089.70
2200.00,2088.75
2200.00,2096.72
2200.00,2104.21
2200.00,2112.71
2200.00,2119.97
2200.00,2110.92
2200.00,2103.19
2200.00,2109.38
2200.00,2114.67
2200.00,2110.43
2200.00,2106.80
2200.00,2106.68
2200.00,2106.58
2200.00,2106.15
2200.00,2105.77
2200.00,2107.91
2200.00,2109.74
2200.00,2120.06
2200.00,2128.88
2200.00,2127.29
2200.00,2125.93
2200.00,2116.01
2200.00,2107.53
2200.00,2108.18
2200.00,2108.74
2200.00,2115.18
2200.00,2120.68
2200.00,2116.60
2200.00,2113.12
2200.00,2114.71
2200.00,2116.07
2200.00,2121.61
2200.00,2126.34
2200.00,2131.09
2200.00,2135.14
2200.00,2124.92
2200.00,2116.19
2200.00,2112.42
2200.00,2109.21
2200.00,2117.68
2200.00,2124.91
2200.00,2137.23
2200.00,2147.74
2200.00,2141.29
2200.00,2135.79
2200.00,2134.42
2200.00,2133.24
2200.00,2137.15
2200.00,2140.49
2200.00,2134.40
2200.00,2129.20
2200.00,2127.56
2200.00,2126.17
2200.00,2132.16
2200.00,2137.28
2200.00,2144.81
2200.00,2151.24
2200.00,2146.03
2200.00,2141.58
2200.00,2139.36
2200.00,2137.47
