I0,I1
5110.40,-11.60
5779.50,-11.70
5999.80,-11.50
5749.90,-11.20
5045.40,-10.60
3938.20,-9.90
2513.20,-8.90
882.00,-8.00
-825.20,-7.10
-2470.30,-6.40
-3918.10,-5.80
-5047.70,-5.40
-5762.70,-5.30
-5999.80,-5.30
-5735.00,-5.30
-4986.10,-5.60
-3812.30,-6.30
-2309.90,-7.20
-605.00,-8.30
1157.20,-9.40
2824.00,-10.40
4249.00,-11.10
5304.80,-11.40
5894.80,-11.40
5962.40,-11.30
5496.90,-11.20
4535.50,-10.90
3160.80,-10.20
1494.20,-9.30
-314.00,-8.40
-2098.60,-7.50
-3693.80,-6.90
-4949.30,-6.60
-5744.10,-6.40
-5999.30,-6.40
-5685.70,-6.60
-4828.30,-6.80
-3504.70,-7.40
-1838.50,-8.30
11.10,-9.50
1865.10,-10.50
3541.00,-11.20
4871.40,-11.50
5720.70,-11.70
5999.60,-11.60
5675.00,-11.40
4774.40,-11.40
3384.40,-11.00
1643.50,-10.20
-272.10,-9.30
-2164.90,-8.50
-3837.30,-7.80
-5111.50,-7.40
-5849.50,-7.40
-5968.00,-7.40
-5448.90,-7.50
-4342.40,-7.80
-2763.00,-8.40
-878.30,-8.40
1108.00,-9.30
2977.90,-10.20
4523.50,-11.10
5569.40,-11.60
5994.10,-11.80
5744.00,-11.70
4841.70,-11.70
3384.40,-11.60
1534.30,-11.00
-498.30,-10.20
-2478.80,-9.40
-4175.50,-8.60
-5386.20,-7.90
-5963.40,-7.60
-5833.10,-7.50
-5004.40,-7.60
-3570.90,-7.70
-1701.10,-8.20
381.40,-9.00
2423.20,-9.90
4172.20,-10.60
5408.80,-11.40
5974.40,-11.70
5792.10,-11.60
4878.20,-11.50
3342.40,-11.50
1375.30,-10.90
-774.30,-10.00
-2829.90,-9.30
-4523.30,-8.50
-5630.20,-8.00
-5999.60,-7.70
-5576.00,-7.60
-4408.80,-7.70
-2648.10,-8.10
-525.40,-8.70
1674.60,-9.50
3652.50,-10.40
5135.10,-11.00
5913.80,-11.40
5874.00,-11.40
5014.20,-11.40
3448.00,-11.30
1390.20,-10.80
-871.10,-10.00
-3014.30,-9.20
-4730.00,-8.50
-5766.70,-8.10
-5967.40,-7.90
-5295.20,-7.90
-3841.70,-8.00
-1815.00,-8.40
487.90,-9.20
2724.20,-10.00
4556.10,-10.70
5702.40,-11.20
5982.20,-11.40
5344.70,-11.30
3880.40,-11.10
1809.60,-10.90
-549.80,-10.20
-2829.60,-9.40
-4668.70,-8.70
-5770.60,-8.20
-5952.80,-8.10
-5177.90,-8.10
-3562.80,-8.20
-1363.30,-8.30
1065.80,-8.40
3326.20,-8.50
5041.90,-8.70
5921.90,-8.90
5811.60,-9.10
4720.80,-9.20
2825.90,-9.00
443.60,-8.30
-2021.80,-7.40
-4145.00,-6.60
-5554.10,-6.00
-5996.60,-6.00
-5386.40,-6.10
-3821.90,-6.10
-1573.30,-6.10
963.20,-6.70
3333.30,-7.50
5106.80,-8.40
5955.20,-9.10
5715.10,-9.70
4421.30,-9.70
2304.20,-9.70
-248.50,-9.50
-2761.80,-8.80
-4760.80,-8.00
-5862.10,-7.50
-5847.40,-7.10
-4709.60,-7.10
-2659.10,-7.30
-86.00,-7.40
2511.20,-7.90
4621.80,-8.60
5824.20,-9.40
5871.30,-9.90
4743.60,-9.90
2657.80,-9.90
27.90,-9.80
-2614.70,-9.20
-4729.20,-8.40
-5874.90,-7.90
-5805.80,-7.60
-4525.80,-7.60
-2292.80,-7.80
430.20,-8.10
3069.50,-8.70
5060.60,-9.50
5970.60,-10.20
5593.20,-10.50
3999.30,-10.40
1527.00,-10.40
-1288.10,-10.30
-3826.10,-9.70
-5519.90,-9.00
-5983.10,-8.70
-5100.70,-8.50
-3061.00,-8.60
-318.30,-8.70
2504.60,-9.20
4758.30,-10.00
5915.20,-10.70
5695.90,-11.00
4139.90,-11.00
1603.20,-10.80
-1321.30,-10.70
-3938.30,-10.50
-5616.80,-10.10
-5943.30,-9.80
-4826.70,-9.80
-2527.40,-9.70
399.60,-9.90
3235.50,-10.50
5274.70,-11.40
5999.70,-11.50
5216.80,-11.60
3111.40,-11.50
207.70,-11.30
-2757.10,-11.20
-5019.60,-11.00
-5987.50,-10.70
-5397.30,-10.50
-3390.40,-10.40
-483.70,-10.50
2558.90,-10.90
4927.20,-11.60
5979.50,-11.60
5420.10,-11.70
3387.20,-11.60
423.80,-11.40
-2664.30,-11.20
-5024.40,-10.80
-5994.10,-10.60
-5290.40,-10.40
-3096.60,-10.40
-20.90,-10.40
3069.20,-11.00
5288.80,-11.00
5991.90,-11.70
4961.50,-11.70
2483.00,-11.80
-729.50,-11.70
-3735.90,-11.50
-5642.90,-11.30
-5872.20,-11.00
-4341.00,-10.80
-1495.90,-10.70
1810.70,-10.60
4573.50,-10.70
5939.50,-11.30
5475.00,-11.50
3308.60,-11.50
102.70,-11.60
-3144.10,-11.40
-5405.60,-11.10
-5954.50,-10.70
-4600.60,-10.60
-1763.10,-10.50
1652.10,-10.50
4539.00,-10.80
5947.70,-11.30
5401.80,-11.30
3065.70,-11.40
-297.90,-11.30
-3570.70,-11.10
-5648.70,-10.90
-5817.50,-10.50
-4003.30,-10.30
-811.40,-10.20
2668.80,-10.20
5232.00,-10.50
5976.40,-11.00
4624.90,-11.20
1637.00,-11.20
-1940.00,-11.20
-4833.40,-11.00
-5998.10,-10.60
-4998.50,-10.20
-2179.50,-10.20
1443.20,-10.20
4545.10,-10.30
5974.20,-10.90
5184.60,-11.20
2453.50,-11.20
-1208.20,-11.30
-4422.10,-11.10
37.70,-10.90
226.50,-10.60
415.70,-10.30
605.10,-10.40
794.30,-10.30
983.40,-10.30
1172.00,-10.30
1360.00,-10.30
1547.10,-10.10
1733.20,-9.90
1918.10,-9.70
2101.40,-9.50
2283.20,-9.30
2463.00,-9.10
2640.70,-9.10
2816.10,-8.80
2989.00,-8.50
3159.20,-8.30
3326.40,-8.00
3490.50,-7.60
3651.10,-7.30
3808.20,-7.00
3961.50,-6.60
4110.70,-6.20
4255.80,-5.80
4396.40,-5.30
4532.40,-4.80
4663.50,-4.30
4789.70,-3.80
4910.50,-3.20
5026.00,-2.70
5135.90,-2.10
5240.00,-1.50
5338.10,-1.50
5430.00,-0.90
5515.70,-0.30
5594.90,0.40
5667.40,1.10
5733.20,1.70
5792.00,2.10
5843.80,2.50
5888.40,3.10
5925.60,3.80
5955.50,4.60
5977.80,5.40
5992.50,6.30
5999.40,7.20
5998.50,8.10
5989.80,9.00
5973.20,10.00
5948.60,11.00
5915.90,11.90
5875.20,12.70
5826.50,13.60
5769.70,14.50
5704.80,15.50
5631.90,16.40
5551.00,17.30
5462.10,18.20
5365.20,19.10
5260.60,20.00
5148.10,21.00
5028.00,21.90
4900.30,22.80
4765.20,23.60
4622.70,24.40
4473.10,25.20
4316.40,25.90
4152.90,26.70
3982.70,27.40
3806.00,28.10
3623.10,28.70
3434.10,29.40
3239.40,29.90
3039.10,30.50
2833.50,31.10
2622.90,31.50
2407.60,32.00
2187.90,32.50
1964.00,32.90
1736.40,33.30
1505.30,33.60
1271.10,33.80
1034.10,34.00
794.70,34.20
553.30,34.30
310.30,34.40
66.00,34.30
-179.10,34.30
-424.60,34.10
-670.20,34.00
-915.30,33.90
-1159.60,33.80
-1402.70,33.70
-1644.10,33.60
-1883.30,33.50
-2120.00,33.30
-2353.70,33.20
-2583.90,33.10
-2810.10,33.00
-3032.10,32.70
-3249.20,32.20
-3461.10,31.70
-3667.30,31.10
-3867.40,30.50
-4061.00,29.90
-4247.60,29.20
-4426.80,28.40
-4598.30,27.50
-4761.60,26.60
-4916.30,25.70
-5062.10,24.70
-5198.60,23.80
-5325.40,22.90
-5442.30,21.90
-5548.80,21.90
-5644.70,20.90
-5729.70,19.80
-5803.60,18.70
-5866.00,17.50
-5916.70,16.20
-5955.60,14.90
-5982.50,13.50
-5997.10,12.00
-5999.40,10.50
-5989.20,9.10
-5966.40,7.90
-5931.00,6.60
-5883.00,5.40
-5822.30,4.20
-5748.90,2.90
-5662.90,1.60
-5564.30,0.20
-5453.30,-1.10
-5330.10,-2.30
-5194.60,-3.70
-5047.30,-4.80
-4888.20,-5.90
-4717.60,-6.90
-4535.90,-7.70
-4343.30,-8.30
-4140.10,-9.00
-3926.90,-9.80
-3703.80,-10.70
-3471.50,-11.50
-3230.40,-12.20
-2980.90,-12.90
-2723.60,-13.50
-2459.00,-14.10
-2187.70,-14.60
-1910.30,-15.20
-1627.50,-15.60
-1339.80,-16.00
-1048.00,-16.30
-752.60,-16.60
-454.60,-16.90
-154.50,-17.10
146.90,-17.20
448.80,-17.30
750.50,-17.20
1051.20,-17.20
1350.00,-17.10
1646.30,-16.90
1939.10,-16.80
2227.70,-16.70
2511.30,-16.60
2789.00,-16.50
3060.20,-16.40
3323.90,-16.10
3579.40,-15.70
3825.90,-15.30
4062.70,-14.70
4289.00,-14.20
4504.10,-13.60
4707.20,-13.00
4897.80,-12.40
5075.10,-11.70
5238.50,-10.90
5387.40,-10.20
5521.30,-9.60
5639.70,-9.20
5741.90,-8.70
5827.70,-8.00
5896.60,-7.20
5948.20,-6.30
5982.30,-5.30
5998.50,-4.40
5996.70,-3.60
5976.70,-2.70
5938.40,-1.80
5881.80,-0.90
5806.80,0.00
5713.60,0.90
5602.20,1.80
5472.80,2.80
5325.80,3.70
5161.40,4.70
4979.90,4.70
4781.90,5.60
4567.80,6.40
4338.10,7.10
4093.60,8.00
3834.80,8.70
3562.50,9.50
3277.50,10.20
2980.60,10.80
2672.80,11.40
2354.90,11.90
2028.10,12.50
1693.30,12.90
1351.60,13.40
1004.20,13.70
652.20,14.00
296.90,14.30
-60.50,14.40
-418.80,14.50
-776.60,14.60
-1132.70,14.50
-1485.80,14.40
-1834.50,14.20
-2177.50,14.00
-2513.50,13.80
-2841.20,13.50
-3159.20,13.20
-3466.20,12.80
-3761.10,12.30
-4042.50,11.70
-4309.30,11.00
-4560.20,10.40
-4794.30,9.80
-5010.30,9.10
-5207.30,8.30
-5384.30,7.50
-5540.50,6.50
-5675.00,5.50
-5787.10,4.40
-5876.20,3.30
-5941.60,2.30
-5982.80,1.10
-5999.60,-0.10
-5991.60,-1.40
-5958.60,-2.60
-5900.50,-3.90
-5817.30,-5.20
-5709.20,-6.20
-5576.40,-7.20
-5419.30,-8.20
-5238.30,-9.00
-5034.00,-9.70
-4807.10,-10.40
-4558.40,-11.40
-4288.70,-12.40
-3999.20,-13.30
-3690.80,-14.20
-3365.00,-15.00
-3022.90,-15.70
-2666.00,-16.30
-2295.80,-17.00
-1913.90,-17.70
-1522.00,-18.20
-1121.80,-18.70
-715.10,-18.90
-303.80,-19.20
110.10,-19.40
524.80,-19.50
938.10,-19.50
1348.20,-19.40
1752.90,-19.30
2150.30,-19.10
2538.20,-19.00
2914.80,-18.90
3277.90,-18.80
3625.70,-18.70
3956.20,-18.50
4267.60,-18.00
4558.10,-17.40
4826.10,-16.80
5070.00,-16.20
5288.20,-15.50
5479.40,-15.50
5642.30,-14.70
5775.90,-13.90
5879.00,-13.00
5951.00,-12.00
5991.10,-11.10
5998.90,-10.10
5973.90,-9.10
5916.10,-8.10
5825.40,-7.00
5702.10,-6.00
5546.60,-4.90
5359.40,-3.90
5141.40,-3.00
4893.40,-2.10
4616.70,-1.30
4312.60,-0.40
3982.60,0.40
3628.40,1.20
3251.90,2.00
2855.10,2.80
2440.10,3.50
2009.30,4.10
1565.20,4.50
1110.30,5.00
647.30,5.30
178.90,5.60
-291.90,5.80
-762.40,5.90
-1229.50,6.00
-1690.40,5.90
-2141.90,5.70
-2581.30,5.60
-3005.50,5.30
-3411.70,5.10
-3797.10,4.80
-4159.00,4.50
-4494.80,4.00
-4802.10,3.50
-5078.60,2.80
-5322.20,1.90
-5530.90,0.90
-5703.00,-0.30
-5837.00,-1.50
-5931.70,-2.70
-5986.10,-3.70
-5999.30,-4.70
-5971.00,-5.60
-5901.00,-6.40
-5789.40,-7.20
-5636.50,-7.90
-5443.20,-8.80
-5210.40,-9.80
-4939.50,-10.80
-4632.10,-11.90
-4290.00,-12.90
-3915.60,-13.80
-3511.20,-14.60
-3079.60,-15.40
-2623.80,-16.20
-2146.90,-16.90
-1652.40,-17.50
-1144.00,-18.00
-625.20,-18.30
-100.10,-18.60
427.30,-18.90
953.00,-19.00
1472.80,-19.10
1982.60,-18.90
2478.20,-18.80
2955.60,-18.60
3410.80,-18.50
3839.90,-18.40
4239.10,-18.40
4605.00,-18.00
4934.30,-17.40
5223.80,-16.80
5470.90,-16.20
5673.00,-15.80
5828.10,-15.50
5934.50,-15.10
5990.70,-14.50
5995.90,-14.50
5949.50,-13.50
5851.60,-12.50
5702.40,-11.50
5502.80,-10.40
5254.20,-9.50
4958.20,-8.50
4617.20,-7.40
4233.70,-6.40
3810.90,-5.30
3352.30,-4.40
2861.70,-3.70
2343.30,-3.00
1801.70,-2.40
1241.70,-1.90
668.50,-1.40
87.20,-1.10
-496.60,-0.80
-1077.40,-0.60
-1649.70,-0.50
-2207.80,-0.50
-2746.10,-0.60
-3259.20,-0.80
-3742.00,-1.00
-4189.20,-1.40
-4596.20,-1.90
-4958.40,-2.30
-5272.00,-2.90
-5533.20,-3.50
-5738.90,-4.10
-5886.50,-4.70
-5973.90,-5.40
-5999.80,-6.20
-5963.20,-7.20
-5864.10,-8.20
-5702.80,-9.10
-5480.60,-9.90
-5199.20,-10.50
-4861.20,-11.00
-4469.70,-11.70
-4028.50,-12.60
-3542.00,-13.50
-3015.10,-14.30
-2453.20,-15.10
-1862.40,-15.70
-1248.90,-16.10
-619.60,-16.40
18.60,-16.80
658.60,-17.10
1292.90,-17.20
1914.10,-17.00
2515.10,-16.90
3088.40,-16.70
3627.30,-16.40
4124.90,-16.00
4574.90,-15.60
4971.70,-15.20
5309.80,-14.60
5584.70,-14.00
5792.40,-13.30
5929.90,-12.50
5994.70,-11.60
5985.50,-10.70
5901.60,-9.60
5743.50,-8.60
5512.40,-7.60
5210.70,-6.50
4841.60,-5.60
4409.10,-4.70
3918.40,-3.80
3375.30,-3.10
2786.50,-2.30
2159.20,-1.70
1501.60,-1.10
821.90,-0.60
129.20,-0.20
-567.30,0.10
-1258.20,0.30
-1934.00,0.30
-2585.30,0.20
-3202.90,0.00
-3777.80,-0.30
-4301.70,-0.30
-4766.70,-0.60
-5165.80,-1.00
-5492.60,-1.50
-5741.70,-2.00
-5909.00,-2.50
-5991.30,-3.00
-5986.50,-3.30
-5894.10,-3.80
-5714.50,-4.50
-5449.60,-5.40
-5102.60,-6.50
-4678.00,-7.70
-4181.60,-8.80
-3620.10,-9.70
-3001.70,-10.60
-2335.30,-11.50
-1630.80,-12.40
-898.90,-13.20
-150.60,-13.90
602.20,-14.40
1347.70,-14.60
2074.00,-14.80
2769.20,-14.90
3421.90,-14.90
4021.00,-14.70
4556.20,-14.60
5018.30,-14.50
5398.90,-14.30
5690.90,-13.90
5888.70,-13.20
5988.10,-12.40
5986.50,-11.60
5883.00,-10.60
5678.50,-9.70
5375.60,-8.80
4978.70,-7.80
4493.90,-6.70
3928.80,-5.70
3292.80,-4.70
2596.40,-3.90
1851.60,-3.20
1071.30,-2.60
269.40,-2.10
-539.80,-1.70
-1341.60,-1.40
-2121.10,-1.20
-2863.70,-1.20
-3555.20,-1.30
-4182.20,-1.40
-4732.20,-1.60
-5194.30,-1.90
-5558.70,-2.10
-5817.50,-2.60
-5965.00,-3.30
-5997.00,-4.20
-5912.10,-5.20
-5710.80,-6.00
-5396.10,-6.50
-4973.20,-6.90
-4449.50,-7.40
-3834.80,-8.30
-3140.70,-9.20
-2380.50,-10.10
-1569.30,-11.00
-723.30,-11.70
140.10,-12.40
1003.20,-13.00
1847.90,-13.30
2656.00,-13.30
3410.20,-13.30
4093.80,-13.10
4691.50,-12.90
5189.50,-12.80
5576.20,-12.70
5842.10,-12.10
5980.20,-11.40
5986.30,-10.60
5859.10,-9.60
5600.30,-8.60
5214.40,-7.80
4709.20,-6.90
4095.10,-6.90
3385.20,-6.00
2595.00,-5.10
1742.20,-4.20
846.20,-3.50
-72.40,-2.90
-992.00,-2.40
-1890.70,-2.00
-2746.90,-1.80
-3539.60,-1.70
-4248.80,-1.90
-4856.70,-2.10
-5347.30,-2.30
-5707.60,-2.50
-5927.40,-2.80
-6000.00,-3.40
-5922.20,-4.20
-5694.60,-5.30
-5321.70,-6.40
-4811.60,-7.40
-4176.40,-8.40
-3431.30,-9.30
-2594.70,-10.30
-1687.70,-11.30
-733.60,-12.20
242.90,-12.90
1215.70,-13.40
2158.80,-13.70
3046.60,-14.00
3854.30,-14.10
4559.20,-14.00
5141.10,-13.80
5582.70,-13.70
5870.50,-13.50
5995.00,-13.10
5951.40,-12.40
5739.30,-11.60
5363.20,-10.60
4832.50,-9.60
4161.00,-8.60
3367.00,-7.80
2472.50,-6.90
1502.80,-6.10
485.90,-5.20
-548.40,-4.50
-1569.40,-4.10
-2546.30,-3.90
-3449.20,-3.80
-4250.00,-3.90
-4923.20,-4.00
-5447.00,-4.20
-5803.70,-4.40
-5981.00,-4.80
-5971.40,-5.40
-5773.80,-6.20
-5392.50,-7.30
-4838.30,-8.40
-4127.20,-9.40
-3280.90,-10.30
-2325.50,-11.20
-1291.50,-12.10
-211.90,-12.80
877.90,-13.40
1941.80,-13.90
2943.80,-14.20
3849.80,-14.10
4628.20,-14.00
5251.40,-13.80
5696.50,-13.60
5946.70,-13.10
5991.50,-12.50
5827.60,-11.70
5458.70,-10.80
4896.10,-9.80
4158.10,-8.80
3269.40,-7.90
2260.60,-7.00
1167.10,-6.10
28.00,-5.30
-1115.60,-4.80
-2221.60,-4.50
-3248.50,-4.40
-4157.50,-4.40
-4913.50,-4.50
-5486.60,-4.60
-5853.40,-4.80
-5998.00,-5.00
-5913.00,-5.40
-5599.50,-6.00
-5067.60,-6.90
-4336.30,-8.00
-3432.40,-9.20
-2390.20,-10.10
-1249.80,-11.00
-56.10,-11.70
1143.40,-12.50
2300.20,-13.10
3366.70,-13.50
4298.50,-13.60
5055.90,-13.40
5605.80,-13.30
5923.60,-13.10
5993.80,-12.70
5811.10,-12.20
5381.20,-11.50
4720.10,-10.60
3854.30,-9.60
2819.20,-8.60
1658.50,-7.80
421.70,-7.10
-837.20,-6.20
-2062.80,-5.60
-3200.10,-5.20
-4197.40,-5.00
-5008.40,-5.10
-5594.80,-5.30
-5927.60,-5.50
-5989.40,-5.70
-5775.00,-6.00
-5291.60,-6.50
-4559.70,-7.40
-3611.20,-8.50
-2489.30,-9.60
-1245.60,-10.60
61.30,-11.30
1369.20,-12.00
2614.60,-12.50
3736.30,-12.90
4678.30,-12.90
5392.40,-12.80
5841.20,-12.70
5999.90,-12.40
5857.90,-11.90
5419.80,-11.30
4705.10,-10.50
3748.00,-9.50
2595.30,-8.50
1305.10,-7.50
-56.90,-6.90
-1419.80,-6.20
-2712.10,-5.60
-3864.50,-5.30
-4814.50,-5.10
-5509.20,-5.10
-5909.00,-5.40
-5989.50,-5.70
-5743.50,-6.20
-5181.50,-6.90
-4331.80,-7.90
-3239.00,-9.00
-1961.90,-10.10
-570.90,-10.90
856.60,-11.70
2239.50,-12.20
3498.30,-12.40
4559.40,-12.50
5359.60,-12.40
5850.00,-12.30
5998.90,-12.10
5794.70,-11.70
5246.10,-11.20
4382.90,-10.70
3254.20,-10.10
1925.60,-9.40
476.20,-9.40
-1006.60,-8.80
-2431.80,-8.20
-3710.90,-7.60
-4762.90,-7.10
-5520.00,-6.90
-5931.70,-6.90
-5969.10,-7.20
-5626.30,-7.50
-4921.90,-7.90
-3898.20,-8.50
-2618.60,-9.40
-1164.40,-10.30
370.40,-11.30
1885.40,-12.10
3279.50,-12.20
4458.60,-12.20
5341.40,-12.00
5865.70,-11.90
5992.60,-11.80
5709.70,-11.50
5033.00,-11.10
4005.80,-10.40
2696.60,-9.50
1194.50,-8.70
-396.20,-7.90
-1963.40,-7.30
-3395.20,-6.70
-4587.50,-6.20
-5452.00,-6.10
-5923.20,-6.20
-5963.00,-6.50
-5564.60,-6.80
-4753.70,-7.30
-3586.80,-8.00
-2148.10,-8.90
-543.60,-9.90
1106.80,-11.00
2677.70,-11.70
4048.10,-11.90
5110.40,-11.90
5779.50,-11.80
5999.80,-11.70
5749.90,-11.60
5045.40,-11.40
3938.20,-10.90
2513.20,-10.10
882.00,-9.30
-825.20,-8.40
-2470.30,-7.70
-3918.10,-7.30
-5047.70,-7.10
-5762.70,-7.00
-5999.80,-7.00
-5735.00,-7.20
-4986.10,-7.50
-3812.30,-8.20
-2309.90,-9.00
-605.00,-9.90
1157.20,-10.80
2824.00,-11.40
4249.00,-11.40
5304.80,-11.40
5894.80,-11.20
5962.40,-11.10
5496.90,-10.90
4535.50,-10.50
3160.80,-9.90
1494.20,-9.00
-314.00,-8.20
-2098.60,-7.40
-3693.80,-6.90
-4949.30,-6.60
-5744.10,-6.60
-5999.30,-6.70
-5685.70,-6.90
-4828.30,-7.20
-3504.70,-7.90
-1838.50,-8.80
11.10,-9.70
1865.10,-10.40
3541.00,-10.90
4871.40,-10.90
5720.70,-11.00
5999.60,-10.90
5675.00,-10.80
4774.40,-10.70
3384.40,-10.40
1643.50,-10.00
-272.10,-9.60
-2164.90,-9.10
-3837.30,-8.40
-5111.50,-8.10
-5849.50,-8.00
-5968.00,-8.00
-5448.90,-8.00
-4342.40,-8.10
-2763.00,-8.60
-878.30,-9.30
1108.00,-10.20
2977.90,-11.00
4523.50,-11.20
5569.40,-11.10
5994.10,-11.00
5744.00,-10.90
4841.70,-10.80
3384.40,-10.60
1534.30,-10.20
-498.30,-9.60
-2478.80,-8.80
-4175.50,-8.20
-5386.20,-7.70
-5963.40,-7.60
-5833.10,-7.50
-5004.40,-7.60
-3570.90,-7.90
-1701.10,-8.60
381.40,-9.50
2423.20,-10.30
4172.20,-10.70
5408.80,-10.80
5974.40,-10.80
5792.10,-10.70
4878.20,-10.50
3342.40,-10.40
1375.30,-10.10
-774.30,-9.70
-2829.90,-9.10
-4523.30,-8.50
-5630.20,-8.20
-5999.60,-8.20
-5576.00,-8.20
-4408.80,-8.30
-2648.10,-8.80
-525.40,-9.60
1674.60,-10.40
3652.50,-10.50
5135.10,-10.70
5913.80,-10.50
5874.00,-10.40
5014.20,-10.30
3448.00,-10.10
1390.20,-9.60
-871.10,-9.00
-3014.30,-8.40
-4730.00,-7.90
-5766.70,-7.50
-5967.40,-7.40
-5295.20,-7.60
-3841.70,-7.80
-1815.00,-8.20
487.90,-9.00
2724.20,-9.80
4556.10,-10.50
5702.40,-10.60
5982.20,-10.50
5344.70,-10.50
3880.40,-10.40
1809.60,-10.30
-549.80,-9.90
-2829.60,-9.60
-4668.70,-9.20
-5770.60,-8.90
-5952.80,-8.80
-5177.90,-8.80
-3562.80,-8.80
-1363.30,-8.90
1065.80,-9.40
3326.20,-10.30
5041.90,-10.60
5921.90,-10.70
5811.60,-10.60
4720.80,-10.40
2825.90,-10.40
443.60,-10.20
-2021.80,-9.90
-4145.00,-9.50
-5554.10,-9.00
-5996.60,-8.70
-5386.40,-8.60
-3821.90,-8.60
-1573.30,-8.70
963.20,-9.20
3333.30,-9.90
5106.80,-10.20
5955.20,-10.30
5715.10,-10.30
4421.30,-10.10
2304.20,-9.50
-248.50,-8.80
-2761.80,-8.20
-4760.80,-7.40
-5862.10,-6.90
-5847.40,-6.70
-4709.60,-6.70
-2659.10,-6.70
-86.00,-7.00
2511.20,-7.70
4621.80,-8.50
5824.20,-9.20
5871.30,-9.70
4743.60,-9.70
2657.80,-9.70
27.90,-9.60
-2614.70,-9.30
-4729.20,-8.70
-5874.90,-8.20
-5805.80,-7.90
-4525.80,-7.90
-2292.80,-8.00
430.20,-8.20
3069.50,-8.80
5060.60,-9.60
5970.60,-10.30
5593.20,-10.50
3999.30,-10.40
1527.00,-10.30
-1288.10,-10.20
-3826.10,-9.90
-5519.90,-9.50
-5983.10,-9.30
-5100.70,-9.20
-3061.00,-9.20
-318.30,-9.30
2504.60,-9.70
4758.30,-10.30
5915.20,-10.40
5695.90,-10.40
4139.90,-10.30
1603.20,-10.00
-1321.30,-9.60
-3938.30,-9.20
-5616.80,-8.70
-5943.30,-8.50
-4826.70,-8.50
-2527.40,-8.50
399.60,-8.70
3235.50,-9.50
5274.70,-10.40
5999.70,-10.50
5216.80,-10.60
3111.40,-10.50
207.70,-10.30
-2757.10,-10.30
-5019.60,-9.90
-5987.50,-9.70
-5397.30,-9.70
-3390.40,-9.60
-483.70,-9.50
2558.90,-9.70
4927.20,-10.20
5979.50,-10.80
5420.10,-10.80
3387.20,-10.90
423.80,-10.70
-2664.30,-10.60
-5024.40,-10.30
-5994.10,-10.00
-5290.40,-9.80
-3096.60,-9.70
-20.90,-9.70
3069.20,-9.80
5288.80,-10.50
5991.90,-10.80
4961.50,-10.80
2483.00,-10.80
-729.50,-10.70
-3735.90,-10.60
-5642.90,-10.30
-5872.20,-10.10
-4341.00,-9.80
-1495.90,-9.60
1810.70,-9.60
4573.50,-9.80
5939.50,-10.50
5475.00,-10.80
3308.60,-10.80
102.70,-10.90
-3144.10,-10.70
-5405.60,-10.50
-5954.50,-10.20
-4600.60,-10.10
-1763.10,-10.10
1652.10,-10.10
4539.00,-10.50
5947.70,-10.90
5401.80,-10.80
3065.70,-10.90
-297.90,-10.80
-3570.70,-10.60
-5648.70,-10.30
-5817.50,-10.00
-4003.30,-9.90
-811.40,-9.80
2668.80,-9.90
5232.00,-10.30
5976.40,-10.80
4624.90,-10.80
1637.00,-10.80
-1940.00,-10.60
-4833.40,-10.50
-5998.10,-10.20
-4998.50,-9.90
-2179.50,-9.80
1443.20,-9.80
4545.10,-10.00
5974.20,-10.60
5184.60,-10.70
2453.50,-10.70
-1208.20,-10.70
-4422.10,-10.60
37.70,-10.40
226.50,-10.00
415.70,-9.70
605.10,-9.60
794.30,-9.60
983.40,-9.60
1172.00,-9.60
1360.00,-9.60
1547.10,-9.50
1733.20,-9.50
1918.10,-9.30
2101.40,-9.20
2283.20,-9.20
2463.00,-9.10
2640.70,-8.90
2816.10,-8.70
2989.00,-8.50
3159.20,-8.50
3326.40,-8.30
3490.50,-8.00
3651.10,-7.70
3808.20,-7.40
3961.50,-7.10
4110.70,-6.70
4255.80,-6.20
4396.40,-5.80
4532.40,-5.40
4663.50,-4.90
4789.70,-4.40
4910.50,-3.90
5026.00,-3.30
5135.90,-2.80
5240.00,-2.20
5338.10,-1.60
5430.00,-1.00
5515.70,-0.30
5594.90,0.30
5667.40,1.00
5733.20,1.70
5792.00,2.50
5843.80,3.30
5888.40,4.10
5925.60,4.90
5955.50,5.70
5977.80,6.50
5992.50,7.40
5999.40,8.40
5998.50,9.30
5989.80,10.30
5973.20,11.20
5948.60,12.10
5915.90,12.90
5875.20,13.80
5826.50,14.80
5769.70,15.70
5704.80,16.60
5631.90,17.50
5551.00,18.40
5462.10,19.20
5365.20,20.20
5260.60,21.20
5148.10,22.10
5028.00,23.00
4900.30,23.80
4765.20,24.60
4622.70,25.40
4473.10,26.20
4316.40,27.00
4152.90,27.80
3982.70,28.40
3806.00,29.10
3623.10,29.80
3434.10,30.40
3239.40,31.00
3039.10,31.60
2833.50,32.10
2622.90,32.60
2407.60,33.10
2187.90,33.50
1964.00,34.00
1736.40,34.30
1505.30,34.60
1271.10,34.80
1034.10,35.00
794.70,35.20
553.30,35.30
310.30,35.30
66.00,35.30
-179.10,35.20
-424.60,35.10
-670.20,35.00
-915.30,34.90
-1159.60,34.70
-1402.70,34.60
-1644.10,34.50
-1883.30,34.40
-2120.00,34.30
-2353.70,34.20
-2583.90,34.10
-2810.10,34.10
-3032.10,33.90
-3249.20,33.60
-3461.10,33.10
-3667.30,32.60
-3867.40,32.10
